entity	label	aipu	oocc_item	oocc_pages	ref_pages	pdf
https://wikibase.inguma.eus/entity/Q46799	Léon L.	https://wikibase.inguma.eus/entity/statement/Q46799-B82D252C-7347-4DD1-BB34-6F628656BA3A	https://wikibase.inguma.eus/entity/Q44566	81-205	XIII: 137 n. 2, XIII: 187	EBL26GYI
https://wikibase.inguma.eus/entity/Q46799	Léon L.	https://wikibase.inguma.eus/entity/statement/Q46799-90B02FAC-2EEF-40EB-A29F-FD9265074ECD	https://wikibase.inguma.eus/entity/Q44639	3-76	XIII: 39 n. 77, XIII: 66	S2ZK5LCI
https://wikibase.inguma.eus/entity/Q46800	León Luis de (Fray)	https://wikibase.inguma.eus/entity/statement/Q46800-C2E2C085-9CE1-4B38-9E86-D725C44DC609	https://wikibase.inguma.eus/entity/Q44274	175-280	II: 262	YHKGRKY9
https://wikibase.inguma.eus/entity/Q46800	León Luis de (Fray)	https://wikibase.inguma.eus/entity/statement/Q46800-C63A6851-A4EA-4211-B316-A26EC3789C73	https://wikibase.inguma.eus/entity/Q44282	81-108	II: 84 n. 4	X6QWAKXU
https://wikibase.inguma.eus/entity/Q46800	León Luis de (Fray)	https://wikibase.inguma.eus/entity/statement/Q46800-049EF853-8735-4EF7-8096-5FFEC9002A6C	https://wikibase.inguma.eus/entity/Q44418	411-413	XIII: 411-413	HQXIVXTU
https://wikibase.inguma.eus/entity/Q46800	León Luis de (Fray)	https://wikibase.inguma.eus/entity/statement/Q46800-4C2F125D-DB27-45F2-B2AD-F72D768FBEF7	https://wikibase.inguma.eus/entity/Q44566	81-205	XIII: 169	EBL26GYI
https://wikibase.inguma.eus/entity/Q46800	León Luis de (Fray)	https://wikibase.inguma.eus/entity/statement/Q46800-E367BF0A-3DD0-4D54-A7FE-EFBE8D7017CA	https://wikibase.inguma.eus/entity/Q44639	3-76	XIII: 55	S2ZK5LCI
https://wikibase.inguma.eus/entity/Q46800	León Luis de (Fray)	https://wikibase.inguma.eus/entity/statement/Q46800-F6A8407A-DF6C-4D83-AAA5-9B938B8D499B	https://wikibase.inguma.eus/entity/Q44667	333-334	XIII: 334	3UYA4HVL
https://wikibase.inguma.eus/entity/Q46801	Leonard R. Z.	https://wikibase.inguma.eus/entity/statement/Q46801-F23B6EE9-F6B2-47AE-9121-CDF88BF0E987	https://wikibase.inguma.eus/entity/Q44703	425-428	XIV: 425	MIWKWFAU
https://wikibase.inguma.eus/entity/Q46802	Leovigildo	https://wikibase.inguma.eus/entity/statement/Q46802-D0EEC88D-260E-4CC3-84B0-E274F93D4B86	https://wikibase.inguma.eus/entity/Q44090	177-195	V: 182	AZ9PLYC8
https://wikibase.inguma.eus/entity/Q46802	Leovigildo	https://wikibase.inguma.eus/entity/statement/Q46802-3A0B72D9-145A-4DE1-90A8-C383888FE956	https://wikibase.inguma.eus/entity/Q44092	79-123	IV: 97	Q462GRD4
https://wikibase.inguma.eus/entity/Q46802	Leovigildo	https://wikibase.inguma.eus/entity/statement/Q46802-9BA86B65-E46A-422E-B71C-A9C3807FFEE9	https://wikibase.inguma.eus/entity/Q44107	337-350	V: 344	NHMVGNME
https://wikibase.inguma.eus/entity/Q46802	Leovigildo	https://wikibase.inguma.eus/entity/statement/Q46802-73CD03B3-8F79-47DA-B579-A01892437CA5	https://wikibase.inguma.eus/entity/Q44132	403-418	V: 404, V: 414	6KUKGSGL
https://wikibase.inguma.eus/entity/Q46802	Leovigildo	https://wikibase.inguma.eus/entity/statement/Q46802-B1EA6F12-0CDC-4481-8F78-E8C0FE5405F7	https://wikibase.inguma.eus/entity/Q44217	1-16	III: 12	VZBJJ8U8
https://wikibase.inguma.eus/entity/Q46803	Lequerica J. F.	https://wikibase.inguma.eus/entity/statement/Q46803-9BA016F5-F8CA-46E3-AECE-A43D986F8F27	https://wikibase.inguma.eus/entity/Q44112	159-174	II: 172	98HVLI3W
https://wikibase.inguma.eus/entity/Q46803	Lequerica J. F.	https://wikibase.inguma.eus/entity/statement/Q46803-0B46F601-6E00-4F25-9191-78174AFEE0AC	https://wikibase.inguma.eus/entity/Q44226	460-463	XIII: 461	J8Y6H3P3
https://wikibase.inguma.eus/entity/Q46803	Lequerica J. F.	https://wikibase.inguma.eus/entity/statement/Q46803-5B0B28BA-39DD-4032-850B-B55A0E7C3353	https://wikibase.inguma.eus/entity/Q44277	259-280	X: 263 n. 11	R9U9SX9Z
https://wikibase.inguma.eus/entity/Q46804	Lerchundi A.	https://wikibase.inguma.eus/entity/statement/Q46804-74BDE228-12BD-406D-B39B-00A3EBBD8482	https://wikibase.inguma.eus/entity/Q44086	247-276	XIII: 276	63GRGFLS
https://wikibase.inguma.eus/entity/Q46804	Lerchundi A.	https://wikibase.inguma.eus/entity/statement/Q46804-386AF246-8251-4E75-9573-E709BBDBC8E8	https://wikibase.inguma.eus/entity/Q44226	460-463	XIII: 460-463	J8Y6H3P3
https://wikibase.inguma.eus/entity/Q46805	Le réveil basque	https://wikibase.inguma.eus/entity/statement/Q46805-664B111B-8222-452E-BB70-8A1D7AA91F75	https://wikibase.inguma.eus/entity/Q44566	81-205	XIII: 177-178	EBL26GYI
https://wikibase.inguma.eus/entity/Q46805	Le réveil basque	https://wikibase.inguma.eus/entity/statement/Q46805-D8EACCBC-1618-44FD-B2C6-0F0652BD7F7C	https://wikibase.inguma.eus/entity/Q44639	3-76	XIII: 62	S2ZK5LCI
https://wikibase.inguma.eus/entity/Q46806	Le Roux P.	https://wikibase.inguma.eus/entity/statement/Q46806-782E86BB-3A3F-4EDF-B42E-CA95B9B18F28	https://wikibase.inguma.eus/entity/Q44397	463-484	VII: 480 n. 20	MJXU93MR
https://wikibase.inguma.eus/entity/Q46807	Le Roy M.	https://wikibase.inguma.eus/entity/statement/Q46807-B8D864B5-BD11-43DD-80E0-4C23E913B463	https://wikibase.inguma.eus/entity/Q44302	117-158	I: 129 n. 40	ALMA6CYY
https://wikibase.inguma.eus/entity/Q46808	Lesage A. R.	https://wikibase.inguma.eus/entity/statement/Q46808-6A21B93D-6173-4ADD-9A81-6285CAD7F23A	https://wikibase.inguma.eus/entity/Q44091	571-581	X: 580	CGGN5J23
https://wikibase.inguma.eus/entity/Q46809	Lespy V.	https://wikibase.inguma.eus/entity/statement/Q46809-847F1136-81B4-41F7-B4AE-E69C3F2F40ED	https://wikibase.inguma.eus/entity/Q44295	29-191	VIII: 163 n. 23	DUY7WYGS
https://wikibase.inguma.eus/entity/Q46810	Lessing G. E.	https://wikibase.inguma.eus/entity/statement/Q46810-DB43E825-B514-4B8B-9133-A940FFA23F70	https://wikibase.inguma.eus/entity/Q44713	369-389	X: 371	UW6AEET4
https://wikibase.inguma.eus/entity/Q46811	Letamendi	https://wikibase.inguma.eus/entity/statement/Q46811-539240D0-5124-4C12-A62D-7865A9C71447	https://wikibase.inguma.eus/entity/Q44074	549-554	X: 551	C6WDE2DR
https://wikibase.inguma.eus/entity/Q46812	Letamendia J. A.	https://wikibase.inguma.eus/entity/statement/Q46812-9F39114A-AA2A-43A3-AD5D-E85C472BC303	https://wikibase.inguma.eus/entity/Q44274	175-280	II: 176-178, II: 181	YHKGRKY9
https://wikibase.inguma.eus/entity/Q46813	Lete X.	https://wikibase.inguma.eus/entity/statement/Q46813-400D1D89-8C30-4384-B647-0550670546FF	https://wikibase.inguma.eus/entity/Q44226	460-463	XIII: 460-463	J8Y6H3P3
https://wikibase.inguma.eus/entity/Q46813	Lete X.	https://wikibase.inguma.eus/entity/statement/Q46813-02CFCEB7-9003-48B7-8E8F-90029A82D833	https://wikibase.inguma.eus/entity/Q44238	165-167	XIV: 165-167	7EAMESCK
https://wikibase.inguma.eus/entity/Q46814	Leumann M.	https://wikibase.inguma.eus/entity/statement/Q46814-98056658-278C-4BFB-ACB2-A11B255D5C86	https://wikibase.inguma.eus/entity/Q44068	263-307	I: 280 n. 49	D7KVSR8U
https://wikibase.inguma.eus/entity/Q46814	Leumann M.	https://wikibase.inguma.eus/entity/statement/Q46814-1D943E95-701D-45D3-AE5F-37EC8CA4B0B5	https://wikibase.inguma.eus/entity/Q44265	181-196	I: 185 n. 17	UNYQDDMJ
https://wikibase.inguma.eus/entity/Q46814	Leumann M.	https://wikibase.inguma.eus/entity/statement/Q46814-B98C10FB-E42C-4A25-8A54-036957E12737	https://wikibase.inguma.eus/entity/Q44299	463-538	IX: 471 n. 27, IX: 495 n. 107	3XC98NY7
https://wikibase.inguma.eus/entity/Q46814	Leumann M.	https://wikibase.inguma.eus/entity/statement/Q46814-DB828292-3EA3-4E32-B630-CD4521FA889B	https://wikibase.inguma.eus/entity/Q44314	309-322	I: 312 n. 10, I: 317 n. 33	I37QYKZU
https://wikibase.inguma.eus/entity/Q46815	Lévi-Bruhl L.	https://wikibase.inguma.eus/entity/statement/Q46815-5D52CF39-760A-426C-BAE4-150211001E61	https://wikibase.inguma.eus/entity/Q44274	175-280	II: 261	YHKGRKY9
https://wikibase.inguma.eus/entity/Q46816	Lévi-Strauss C.	https://wikibase.inguma.eus/entity/statement/Q46816-398ED6E4-D5BC-49BF-80CB-30AE00B5A274	https://wikibase.inguma.eus/entity/Q44232	169-172	XIV: 170	3E7X4KKS
https://wikibase.inguma.eus/entity/Q46816	Lévi-Strauss C.	https://wikibase.inguma.eus/entity/statement/Q46816-8E056262-FE29-4555-BE91-1CF7E55983B9	https://wikibase.inguma.eus/entity/Q44274	175-280	II: 218, II: 247, II: 249, II: 259, II: 261, II: 278	YHKGRKY9
https://wikibase.inguma.eus/entity/Q46816	Lévi-Strauss C.	https://wikibase.inguma.eus/entity/statement/Q46816-6F8C62B8-E855-48F1-B8EE-845CEE5B0697	https://wikibase.inguma.eus/entity/Q44282	81-108	II: 92	X6QWAKXU
https://wikibase.inguma.eus/entity/Q46816	Lévi-Strauss C.	https://wikibase.inguma.eus/entity/statement/Q46816-C48E4E79-5649-46F1-85FA-C7EA64FDBCED	https://wikibase.inguma.eus/entity/Q44291	235-267	VII: 241	MJSUP3TQ
https://wikibase.inguma.eus/entity/Q46816	Lévi-Strauss C.	https://wikibase.inguma.eus/entity/statement/Q46816-68CDB278-9A23-48AF-B672-14A2F762D486	https://wikibase.inguma.eus/entity/Q44298	331-354	VIII: 331 n. 2	5KQHN9ZF
https://wikibase.inguma.eus/entity/Q46816	Lévi-Strauss C.	https://wikibase.inguma.eus/entity/statement/Q46816-2A19885B-1C80-4F79-AA33-BB19503365A6	https://wikibase.inguma.eus/entity/Q44302	117-158	I: 123	ALMA6CYY
https://wikibase.inguma.eus/entity/Q46816	Lévi-Strauss C.	https://wikibase.inguma.eus/entity/statement/Q46816-2DE4D940-AEA6-4262-8EDF-0510C7879052	https://wikibase.inguma.eus/entity/Q44434	1-98	I: 15 n. 14, I: 81 n. 13	N6WHDRJU
https://wikibase.inguma.eus/entity/Q46817	Lewis H.	https://wikibase.inguma.eus/entity/statement/Q46817-6F0A9601-2961-4DB3-A488-89A7120824CE	https://wikibase.inguma.eus/entity/Q44172	137-155	III: 148 n. 25	E2TW5V94
https://wikibase.inguma.eus/entity/Q46817	Lewis H.	https://wikibase.inguma.eus/entity/statement/Q46817-F790F8A2-A27E-456A-AEFD-A356B246468F	https://wikibase.inguma.eus/entity/Q44192	17-35	III: 35 n. 45	8544FFZ5
https://wikibase.inguma.eus/entity/Q46817	Lewis H.	https://wikibase.inguma.eus/entity/statement/Q46817-51B2E452-74A7-4937-BAAF-817C9383E251	https://wikibase.inguma.eus/entity/Q44240	226-255	III: 235 n. 24	56PJH596
https://wikibase.inguma.eus/entity/Q46817	Lewis H.	https://wikibase.inguma.eus/entity/statement/Q46817-80D2FA86-814D-40B5-8ED6-33729382165C	https://wikibase.inguma.eus/entity/Q44246	207-257	III: 235 n. 24, III: 256	4C99QDXD
https://wikibase.inguma.eus/entity/Q46817	Lewis H.	https://wikibase.inguma.eus/entity/statement/Q46817-99202B7B-C347-4909-9084-0E5F4D6F4048	https://wikibase.inguma.eus/entity/Q44283	159-180	I: 161 n. 5	YKHQWR8W
https://wikibase.inguma.eus/entity/Q46817	Lewis H.	https://wikibase.inguma.eus/entity/statement/Q46817-17258CDD-9515-4E9F-B1EB-8F7EA800E0E4	https://wikibase.inguma.eus/entity/Q44411	33-40	II: 37	RZQ73Y5C
https://wikibase.inguma.eus/entity/Q46818	Lewis S.	https://wikibase.inguma.eus/entity/statement/Q46818-4378F488-C85A-4782-BC0E-15BAF6B5274A	https://wikibase.inguma.eus/entity/Q44702	429-432	XIV: 430	4JCJYIZY
https://wikibase.inguma.eus/entity/Q46819	Lewy E.	https://wikibase.inguma.eus/entity/statement/Q46819-E314CBA9-0E25-4490-A86A-315148C03939	https://wikibase.inguma.eus/entity/Q44068	263-307	I: 285 n. 67	D7KVSR8U
https://wikibase.inguma.eus/entity/Q46819	Lewy E.	https://wikibase.inguma.eus/entity/statement/Q46819-46C7B063-9C6C-403D-909C-899DC877078B	https://wikibase.inguma.eus/entity/Q44069	417-431	X: 427	ZMA9WYNK
https://wikibase.inguma.eus/entity/Q46819	Lewy E.	https://wikibase.inguma.eus/entity/statement/Q46819-BFDA629B-E2E7-4718-883F-F5FD92903B22	https://wikibase.inguma.eus/entity/Q44131	127-144	IV: 132	6ZLHRES6
https://wikibase.inguma.eus/entity/Q46819	Lewy E.	https://wikibase.inguma.eus/entity/statement/Q46819-108B0302-8323-47D2-846A-B0105907ACA4	https://wikibase.inguma.eus/entity/Q44146	517-543	VII: 522	D2F8K5SV
https://wikibase.inguma.eus/entity/Q46819	Lewy E.	https://wikibase.inguma.eus/entity/statement/Q46819-9461E857-9D7A-422C-804E-39F5F4A91193	https://wikibase.inguma.eus/entity/Q44169	97-101	XI: 98	7LPMKQL5
https://wikibase.inguma.eus/entity/Q46819	Lewy E.	https://wikibase.inguma.eus/entity/statement/Q46819-BCB277F0-CA22-4005-B7A2-C8E04882AE95	https://wikibase.inguma.eus/entity/Q44234	129-136	III: 129	BVC3Q4D8
https://wikibase.inguma.eus/entity/Q46819	Lewy E.	https://wikibase.inguma.eus/entity/statement/Q46819-F6356EBA-79FE-4CA1-8456-A05ED2EB06A9	https://wikibase.inguma.eus/entity/Q44279	275-308	IX: 302	8GHIKBS2
https://wikibase.inguma.eus/entity/Q46819	Lewy E.	https://wikibase.inguma.eus/entity/statement/Q46819-CE343DF3-7F16-4B5F-A0E0-9233B1E2CF81	https://wikibase.inguma.eus/entity/Q44289	343-364	X: 360	K9W5YEQT
https://wikibase.inguma.eus/entity/Q46819	Lewy E.	https://wikibase.inguma.eus/entity/statement/Q46819-878BF7B6-EEEE-465C-82F2-48E33E34EE1F	https://wikibase.inguma.eus/entity/Q44302	117-158	I: 145 n. 85	ALMA6CYY
https://wikibase.inguma.eus/entity/Q46819	Lewy E.	https://wikibase.inguma.eus/entity/statement/Q46819-B8BDFA2C-FB0F-42BF-98EA-6172CBD72694	https://wikibase.inguma.eus/entity/Q44306	87-95	XI: 90	D6MDPZEN
https://wikibase.inguma.eus/entity/Q46819	Lewy E.	https://wikibase.inguma.eus/entity/statement/Q46819-A4BEDED2-BB80-4609-8774-D63928239E50	https://wikibase.inguma.eus/entity/Q44308	171-192	IV: 183	9HJNCPED
https://wikibase.inguma.eus/entity/Q46819	Lewy E.	https://wikibase.inguma.eus/entity/statement/Q46819-B3B41B4F-B520-4D16-8626-0DE694A5553D	https://wikibase.inguma.eus/entity/Q44315	267-284	VIII: 283 n. 39	KDCQ6NPH
https://wikibase.inguma.eus/entity/Q46819	Lewy E.	https://wikibase.inguma.eus/entity/statement/Q46819-C1014750-30E8-41E6-95E0-75BE714D04B6	https://wikibase.inguma.eus/entity/Q44353	701-705	VII: 701, VII: 704	LSX7TAVC
https://wikibase.inguma.eus/entity/Q46819	Lewy E.	https://wikibase.inguma.eus/entity/statement/Q46819-C34F35DD-F934-41CB-8C7C-774B2F7071D8	https://wikibase.inguma.eus/entity/Q44364	437-446	X: 444	UR6VQ24F
https://wikibase.inguma.eus/entity/Q46819	Lewy E.	https://wikibase.inguma.eus/entity/statement/Q46819-F3812438-A6D3-4FF1-B39F-C04127F42821	https://wikibase.inguma.eus/entity/Q44401	1-115	V: 70, V: 89 n. 69	PBNV3TBD
https://wikibase.inguma.eus/entity/Q46819	Lewy E.	https://wikibase.inguma.eus/entity/statement/Q46819-DB8709D0-BBF8-4CB6-8D98-D289817DFD1F	https://wikibase.inguma.eus/entity/Q44511	149-160	IV: 150 n. 3	RUAX256D
https://wikibase.inguma.eus/entity/Q46819	Lewy E.	https://wikibase.inguma.eus/entity/statement/Q46819-8EDB9450-341F-4CE1-8FFD-6DD60AEE3B1E	https://wikibase.inguma.eus/entity/Q44545	255-262	I: 257	DH5IBG6P
https://wikibase.inguma.eus/entity/Q46820	Lezama Leguizamón L. de	https://wikibase.inguma.eus/entity/statement/Q46820-D065AA92-DA3C-4E41-ADA8-19F82AD5B55B	https://wikibase.inguma.eus/entity/Q44063	403-424	IX: 411	XTQ7VGKC
https://wikibase.inguma.eus/entity/Q46820	Lezama Leguizamón L. de	https://wikibase.inguma.eus/entity/statement/Q46820-20581649-ADCB-49A9-A766-DBD0A9A09DE2	https://wikibase.inguma.eus/entity/Q44248	207-223	XI: 207, XI: 219	CHMDSUXM
https://wikibase.inguma.eus/entity/Q46820	Lezama Leguizamón L. de	https://wikibase.inguma.eus/entity/statement/Q46820-BBF5ED5E-49E7-4862-846E-428E4FAF1CDD	https://wikibase.inguma.eus/entity/Q44400	1-197	XII: 10, XII: 98, XII: 102	PVQIHUN5
https://wikibase.inguma.eus/entity/Q46820	Lezama Leguizamón L. de	https://wikibase.inguma.eus/entity/statement/Q46820-1A9F6396-7FD9-4ADF-9555-C4017EBB7D3C	https://wikibase.inguma.eus/entity/Q44588	31-40	XI: 31 n. 1	NMJUXPAS
https://wikibase.inguma.eus/entity/Q46820	Lezama Leguizamón L. de	https://wikibase.inguma.eus/entity/statement/Q46820-0D7D9B65-D7E4-4FFE-9050-F39FD2340982	https://wikibase.inguma.eus/entity/Q44630	309-326	IX: 312-326	48CFPPP2
https://wikibase.inguma.eus/entity/Q46821	Lezama Lima J.	https://wikibase.inguma.eus/entity/statement/Q46821-377249B2-F063-4B28-AFC7-3F32AD34AB1F	https://wikibase.inguma.eus/entity/Q44270	7-36	XIV: 30 n. 16	6ZZ9T2NE
https://wikibase.inguma.eus/entity/Q46822	Lezamiz J.	https://wikibase.inguma.eus/entity/statement/Q46822-D1DB9E23-FF5E-4D5A-BBFB-9BC8FF48795B	https://wikibase.inguma.eus/entity/Q44088	449-450	IX: 450-451	ASDLBLWN
https://wikibase.inguma.eus/entity/Q46822	Lezamiz J.	https://wikibase.inguma.eus/entity/statement/Q46822-E3E98D7C-1215-4F1B-B38C-0112BD7D1A60	https://wikibase.inguma.eus/entity/Q44117	83-99	X: 87	QX8IMMMI
https://wikibase.inguma.eus/entity/Q46822	Lezamiz J.	https://wikibase.inguma.eus/entity/statement/Q46822-0A116CFD-F8B9-48CB-9B52-EB7664E016AF	https://wikibase.inguma.eus/entity/Q44400	1-197	XII: 130, XII: 151	PVQIHUN5
https://wikibase.inguma.eus/entity/Q46822	Lezamiz J.	https://wikibase.inguma.eus/entity/statement/Q46822-758597E7-8199-4F77-A95F-083D0AA5F898	https://wikibase.inguma.eus/entity/Q44566	81-205	XIII: 122 n. 10	EBL26GYI
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-8CEC6D3E-C3A1-4DC4-B3C1-2DF8124D12DF	https://wikibase.inguma.eus/entity/Q44049	477-479	VIII: 477-478	EIVGU3IN
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-2DABDA60-483D-4A2D-82CF-917218F3B9A5	https://wikibase.inguma.eus/entity/Q44051	3-20	VII: 4 n. 1, VII: 8, VII: 11	PGXVUDA4
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-DBC2F48E-B6D8-41BB-9D04-AF3BD2430B14	https://wikibase.inguma.eus/entity/Q44057	529-544	VIII: 532	CZA5FPJ4
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-0EDC917C-9395-42B1-B438-B9ADB4970AB0	https://wikibase.inguma.eus/entity/Q44063	403-424	IX: 413, IX: 415-416	XTQ7VGKC
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-A0BB3AD7-F422-4876-8FFE-CE3B712F0261	https://wikibase.inguma.eus/entity/Q44069	417-431	X: 418, X: 430	ZMA9WYNK
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-087455C8-BB2C-493C-A383-844089ECFEBE	https://wikibase.inguma.eus/entity/Q44083	583-613	X: 600	DQNRXZCT
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-43D71DFD-A213-4E3B-9093-55FB7539EC46	https://wikibase.inguma.eus/entity/Q44094	229-250	XI: 247-248	XNWYAHSH
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-F4C5A5FD-9AEE-41A7-8A06-237D663166B1	https://wikibase.inguma.eus/entity/Q44125	79-80	XI: 79	64F9LYKW
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-3D7B4E55-E786-44B1-99F7-FE8AC2F195FB	https://wikibase.inguma.eus/entity/Q44144	381-390	VIII: 384-385, VIII: 388 n. 20, VIII: 390	L63Y28AA
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-895DC613-621D-4D19-9296-242717665D57	https://wikibase.inguma.eus/entity/Q44167	213-234	VII: 227	IXRG6HAQ
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-4CE00123-BA5E-409A-86E4-FAF122BFFCEB	https://wikibase.inguma.eus/entity/Q44245	372-383	VII: 376, VII: 380	WE36RFQT
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-028068D1-4472-4452-9949-75006E57FFB1	https://wikibase.inguma.eus/entity/Q44255	1-235	IX: 61, IX: 129, IX: 154	BDAW24XE
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-376C42CD-ED12-457D-BE4F-068FE81E274C	https://wikibase.inguma.eus/entity/Q44264	93-108	VII: 107	5MP4ITQ9
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-25DC9D35-EED5-471A-843F-0567E464147E	https://wikibase.inguma.eus/entity/Q44286	355-370	VIII: 362 n. 23	2PEMD9NE
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-6B9EDFA4-C116-45A2-8F7D-AAF5852BFFFA	https://wikibase.inguma.eus/entity/Q44287	327-350	XI: 331	XL3A3E4W
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-769C2C76-FC81-479E-9804-1356F6FDEBA3	https://wikibase.inguma.eus/entity/Q44289	343-364	X: 360	K9W5YEQT
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-002E8345-1834-4B67-9BD4-5086306704EE	https://wikibase.inguma.eus/entity/Q44291	235-267	VII: 255 n. 35, VII: 264 n. 54, VII: 266	MJSUP3TQ
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-07B99A63-8EB1-44A8-A138-49B8502BA77B	https://wikibase.inguma.eus/entity/Q44295	29-191	VIII: 37-38, VIII: 47-48, VIII: 61, VIII: 64-65, VIII: 78, VIII: 83, VIII: 90, VIII: 92, VIII: 96, VIII: 98-99, VIII: 101-102, VIII: 117, VIII: 128, VIII: 134, VIII: 136, VIII: 139, VIII: 142, VIII: 147, VIII: 148 n. 21	DUY7WYGS
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-06ABEEB2-E9A0-4B88-B686-9B3859F5DF4B	https://wikibase.inguma.eus/entity/Q44299	463-538	IX: 481 n. 61, IX: 495, IX: 495 n. d	3XC98NY7
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-257ECE00-ADC6-4AE0-B3A8-F145046F3252	https://wikibase.inguma.eus/entity/Q44305	391-403	VIII: 392-393	DV4WTJW6
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-2B4EB167-26F0-4816-B9E5-FFEFF0ACA52C	https://wikibase.inguma.eus/entity/Q44312	463-465	X: 463	36SB5T8N
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-A2C34477-9C9E-4DA3-A76B-B9C3E8B5294C	https://wikibase.inguma.eus/entity/Q44315	267-284	VIII: 271	KDCQ6NPH
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-5C87F48E-656D-4BEE-939C-3368450BDF90	https://wikibase.inguma.eus/entity/Q44317	513-522	VIII: 518	TXTYDGC5
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-B8E76B87-3963-485C-98CA-2E37AE17F1A2	https://wikibase.inguma.eus/entity/Q44319	611-647	VII: 615, VII: 617, VII: 619, VII: 640	WEM9U6B4
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-25A282A4-426E-4076-966B-CDBC530B79AE	https://wikibase.inguma.eus/entity/Q44322	411-413	VIII: 411	DW7VTWST
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-994B113C-04A1-489D-B152-C016D9FBCA9A	https://wikibase.inguma.eus/entity/Q44326	299-326	XI: 314	UIXT27W3
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-BE7C3807-177C-4A14-8E97-DE992EB83E98	https://wikibase.inguma.eus/entity/Q44333	505-511	VIII: 510	HASCSDA9
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-C6467287-A903-4DB5-94AF-387A88BD8D29	https://wikibase.inguma.eus/entity/Q44341	215-231	X: 220, X: 223, X: 230	S4D39KVC
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-972227D7-34A4-4A58-A1A9-7F6A3BB92332	https://wikibase.inguma.eus/entity/Q44347	674-677	X: 676	G7TNJHY2
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-EC71FC19-711C-4061-9424-CE8A7FE2AC3D	https://wikibase.inguma.eus/entity/Q44348	671-673	X: 671-672	RLEPH5XY
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-4D6B287D-0A5A-449F-9C61-D3246A5DD799	https://wikibase.inguma.eus/entity/Q44359	623-639	VIII: 633, VIII: 638 n. 57	DS8PFKDY
https://wikibase.inguma.eus/entity/Q46823	Lhande P.	https://wikibase.inguma.eus/entity/statement/Q46823-DB43C278-8504-4C4E-B782-FE73106A5EB6	https://wikibase.inguma.eus/entity/Q44364	437-446	X: 441, X: 441 n. 4	UR6VQ24F
