egilea,egilea_label,wd,ing_wd,wikidata,inguma,ing_wikidata
https://wikibase.inguma.eus/entity/Q11038,B. Erdozia,Q104668722,Q104668722,http://www.wikidata.org/entity/Q104668722,b-erdozia,http://www.wikidata.org/entity/Q104668722
https://wikibase.inguma.eus/entity/Q10928,Xabier Etxague Alkalde,Q104668549,Q104668549,http://www.wikidata.org/entity/Q104668549,xabier-etxague-alkalde,http://www.wikidata.org/entity/Q104668549
https://wikibase.inguma.eus/entity/Q12714,Iñaki Aldekoa Beitia,Q12260021,Q12260021,http://www.wikidata.org/entity/Q12260021,inaki-aldekoa-beitia,http://www.wikidata.org/entity/Q12260021
https://wikibase.inguma.eus/entity/Q10967,Igor Esnaola Etxaniz,Q84102841,Q84102841,http://www.wikidata.org/entity/Q84102841,igor-esnaola-etxaniz,http://www.wikidata.org/entity/Q84102841
https://wikibase.inguma.eus/entity/Q11381,Paulí Davila Balsera,Q98842044,Q98842044,http://www.wikidata.org/entity/Q98842044,pauli-davila-balsera,http://www.wikidata.org/entity/Q98842044
https://wikibase.inguma.eus/entity/Q10965,Iñaki Esparta Soloeta,Q104668655,Q104668655,http://www.wikidata.org/entity/Q104668655,inaki-esparta-soloeta,http://www.wikidata.org/entity/Q104668655
https://wikibase.inguma.eus/entity/Q12587,Iker Amezaga Cadenas,Q85826390,Q85826390,http://www.wikidata.org/entity/Q85826390,iker-amezaga-cadenas,http://www.wikidata.org/entity/Q85826390
https://wikibase.inguma.eus/entity/Q12735,Edurne Aldazabal Etxebarria,Q99340920,Q99340920,http://www.wikidata.org/entity/Q99340920,edurne-aldazabal-etxebarria,http://www.wikidata.org/entity/Q99340920
https://wikibase.inguma.eus/entity/Q12932,Joseba Agirreazkuenaga Zigorraga,Q12260749,Q12260749,http://www.wikidata.org/entity/Q12260749,joseba-agirreazkuenaga-zigorraga,http://www.wikidata.org/entity/Q12260749
https://wikibase.inguma.eus/entity/Q10951,Mari Luz Esteban Galarza,Q42911353,Q42911353,http://www.wikidata.org/entity/Q42911353,mari-luz-esteban-galarza,http://www.wikidata.org/entity/Q42911353
https://wikibase.inguma.eus/entity/Q10997,Lore Erriondo Korostola,Q12262586,Q12262586,http://www.wikidata.org/entity/Q12262586,lore-erriondo-korostola,http://www.wikidata.org/entity/Q12262586
https://wikibase.inguma.eus/entity/Q12937,Joana Esteve Okariz,Q104668670,Q104668670,http://www.wikidata.org/entity/Q104668670,joana-esteve-okariz,http://www.wikidata.org/entity/Q104668670
https://wikibase.inguma.eus/entity/Q12936,Juantxo Agirre Mauleon,Q104668678,Q104668678,http://www.wikidata.org/entity/Q104668678,juantxo-agirre-mauleon,http://www.wikidata.org/entity/Q104668678
https://wikibase.inguma.eus/entity/Q12984,Oscar Abalde Cantero,Q98829323,Q98829323,http://www.wikidata.org/entity/Q98829323,oscar-abalde-cantero,http://www.wikidata.org/entity/Q98829323
https://wikibase.inguma.eus/entity/Q12935,Jaione Agirre Garcia,Q99339280,Q99339280,http://www.wikidata.org/entity/Q99339280,jaione-agirre-garcia,http://www.wikidata.org/entity/Q99339280
https://wikibase.inguma.eus/entity/Q12638,Nerea Alzola Maiztegi,Q104668600,,http://www.wikidata.org/entity/Q104668600,nerea-altzola-maiztegi,
https://wikibase.inguma.eus/entity/Q11308,Carmen Diez Mintegi,Q63797009,Q63797009,http://www.wikidata.org/entity/Q63797009,carmen-diez-mintegi,http://www.wikidata.org/entity/Q63797009
https://wikibase.inguma.eus/entity/Q12758,Eneka Albizu Gallastegi,Q77209274,Q77209274,http://www.wikidata.org/entity/Q77209274,eneka-albizu-gallastegi,http://www.wikidata.org/entity/Q77209274
https://wikibase.inguma.eus/entity/Q12592,Josu Amezaga Albizu,Q98951707,Q98951707,http://www.wikidata.org/entity/Q98951707,josu-amezaga-albizu,http://www.wikidata.org/entity/Q98951707
https://wikibase.inguma.eus/entity/Q11399,Soledad Cruz Saez,Q90911122,Q90911122,http://www.wikidata.org/entity/Q90911122,soledad-cruz-saez,http://www.wikidata.org/entity/Q90911122
https://wikibase.inguma.eus/entity/Q12903,Teresa Agirreazaldegi Berriozabal,Q104017211,Q104017211,http://www.wikidata.org/entity/Q104017211,teresa-agirreazaldegi-berriozabal,http://www.wikidata.org/entity/Q104017211
https://wikibase.inguma.eus/entity/Q12802,Eluska Aizpurua Sanz,Q77309390,Q77309390,http://www.wikidata.org/entity/Q77309390,eluska-aizpurua-sanz,http://www.wikidata.org/entity/Q77309390
https://wikibase.inguma.eus/entity/Q10991,Manu Erzilla Urizarbarrena,Q12262959,Q12262959,http://www.wikidata.org/entity/Q12262959,manu-erzilla-urizarbarrena,http://www.wikidata.org/entity/Q12262959
https://wikibase.inguma.eus/entity/Q11309,Kepa Dieguez Barahona,Q81616231,Q81616231,http://www.wikidata.org/entity/Q81616231,kepa-dieguez-barahona,http://www.wikidata.org/entity/Q81616231
https://wikibase.inguma.eus/entity/Q12787,Rafael Ajangiz Sanchez,Q86993278,Q86993278,http://www.wikidata.org/entity/Q86993278,rafael-ajangiz-sanchez,http://www.wikidata.org/entity/Q86993278
https://wikibase.inguma.eus/entity/Q12965,Jon Abril Olaetxea,Q12260489,Q12260489,http://www.wikidata.org/entity/Q12260489,jon-abril-olaetxea,http://www.wikidata.org/entity/Q12260489
https://wikibase.inguma.eus/entity/Q12611,Denis Alvarez Perez-Sostoa,Q104668680,Q104668680,http://www.wikidata.org/entity/Q104668680,denis-alvarez-perez-sostoa,http://www.wikidata.org/entity/Q104668680
https://wikibase.inguma.eus/entity/Q12768,Xabier Alberdi Lonbide,Q87111593,Q87111593,http://www.wikidata.org/entity/Q87111593,xabier-alberdi-lonbide,http://www.wikidata.org/entity/Q87111593
https://wikibase.inguma.eus/entity/Q12670,Itziar Alonso Arbiol,Q47701526,Q47701526,http://www.wikidata.org/entity/Q47701526,itziar-alonso-arbiol,http://www.wikidata.org/entity/Q47701526
https://wikibase.inguma.eus/entity/Q11237,Ibon Egaña Etxeberria,Q57659842,Q57659842,http://www.wikidata.org/entity/Q57659842,ibon-egana-etxeberria,http://www.wikidata.org/entity/Q57659842
https://wikibase.inguma.eus/entity/Q34899,Garazi Labayru Isusquiza,Q92588938,,http://www.wikidata.org/entity/Q92588938,garazi-labayru-isusquiza,
https://wikibase.inguma.eus/entity/Q12699,Iñaki Alfaro Bergaratxea,Q81613879,Q81613879,http://www.wikidata.org/entity/Q81613879,inaki-alfaro-bergaratxea,http://www.wikidata.org/entity/Q81613879
https://wikibase.inguma.eus/entity/Q11193,Ana Eizagirre Sagardia,Q104668552,Q104668552,http://www.wikidata.org/entity/Q104668552,ana-eizagirre-sagardia,http://www.wikidata.org/entity/Q104668552
https://wikibase.inguma.eus/entity/Q11113,Agurtzane Elordui Urkiza,Q104668535,Q104668535,http://www.wikidata.org/entity/Q104668535,agurtzane-elordui-urkiza,http://www.wikidata.org/entity/Q104668535
https://wikibase.inguma.eus/entity/Q11367,J. Iñaki De la Peña Esteban,Q81617874,Q81617874,http://www.wikidata.org/entity/Q81617874,j-inaki-de-la-pena-esteban,http://www.wikidata.org/entity/Q81617874
https://wikibase.inguma.eus/entity/Q12672,Ibon Alonso Lopez,Q99528608,Q99528608,http://www.wikidata.org/entity/Q99528608,ibon-alonso-lopez,http://www.wikidata.org/entity/Q99528608
https://wikibase.inguma.eus/entity/Q12831,Xabier Aierdi Urraza,Q56508302,Q56508302,http://www.wikidata.org/entity/Q56508302,xabier-aierdi-urraza,http://www.wikidata.org/entity/Q56508302
https://wikibase.inguma.eus/entity/Q12673,Margareta Almgren Sparen,Q98800182,Q98800182,http://www.wikidata.org/entity/Q98800182,margareta-almgren-sparen,http://www.wikidata.org/entity/Q98800182
https://wikibase.inguma.eus/entity/Q11320,Javier Diaz Noci,Q12260242,Q12260242,http://www.wikidata.org/entity/Q12260242,javier-diaz-noci,http://www.wikidata.org/entity/Q12260242
https://wikibase.inguma.eus/entity/Q11331,Unai Del Burgo Garcia,Q104016657,Q104016657,http://www.wikidata.org/entity/Q104016657,unai-del-burgo-garcia,http://www.wikidata.org/entity/Q104016657
https://wikibase.inguma.eus/entity/Q11083,Paula Elosua Oliden,Q50571689,Q50571689,http://www.wikidata.org/entity/Q50571689,paula-elosua-oliden,http://www.wikidata.org/entity/Q50571689
https://wikibase.inguma.eus/entity/Q11040,Iñaki Erauskin Iurrita,Q78201360,Q78201360,http://www.wikidata.org/entity/Q78201360,inaki-erauskin-iurrita,http://www.wikidata.org/entity/Q78201360
https://wikibase.inguma.eus/entity/Q12630,Oscar Alvarez Gila,Q66329489,Q66329489,http://www.wikidata.org/entity/Q66329489,oscar-alvarez-gila,http://www.wikidata.org/entity/Q66329489
https://wikibase.inguma.eus/entity/Q11374,Leonor De la Torre,Q104668559,Q104668559,http://www.wikidata.org/entity/Q104668559,leonor-de-la-torre,http://www.wikidata.org/entity/Q104668559
https://wikibase.inguma.eus/entity/Q11350,Teresa Del Valle Murga,Q12267904,Q12267904,http://www.wikidata.org/entity/Q12267904,teresa-del-valle-murga,http://www.wikidata.org/entity/Q12267904
https://wikibase.inguma.eus/entity/Q11188,Andoni Eizagirre Eizagirre,Q81507317,Q81507317,http://www.wikidata.org/entity/Q81507317,andoni-eizagirre-eizagirre,http://www.wikidata.org/entity/Q81507317
https://wikibase.inguma.eus/entity/Q12656,Kepa Altonaga Sustatxa,Q12261433,Q12261433,http://www.wikidata.org/entity/Q12261433,kepa-altonaga-sustatxa,http://www.wikidata.org/entity/Q12261433
https://wikibase.inguma.eus/entity/Q12605,Ramon Alzate Saez de Heredia,Q100323900,Q100323900,http://www.wikidata.org/entity/Q100323900,ramon-alzate-saez-de-heredia,http://www.wikidata.org/entity/Q100323900
https://wikibase.inguma.eus/entity/Q12942,Garbiñe Agirre Urteaga,Q104668591,Q104668591,http://www.wikidata.org/entity/Q104668591,garbine-agirre-urteaga,http://www.wikidata.org/entity/Q104668591
https://wikibase.inguma.eus/entity/Q11013,Angel Mari Errasti Amozarrain,Q81527322,Q81527322,http://www.wikidata.org/entity/Q81527322,angel-mari-errasti-amozarrain,http://www.wikidata.org/entity/Q81527322
https://wikibase.inguma.eus/entity/Q12810,Mikel Aizpuru Murua,Q12263593,Q12263593,http://www.wikidata.org/entity/Q12263593,mikel-aizpuru-murua,http://www.wikidata.org/entity/Q12263593
https://wikibase.inguma.eus/entity/Q11194,Xabier Eizagirre Gesalaga,Q104668560,Q104668560,http://www.wikidata.org/entity/Q104668560,xabier-eizagirre-gesalaga,http://www.wikidata.org/entity/Q104668560
https://wikibase.inguma.eus/entity/Q11741,Luis Belaustegi Ibarluzea,Q104668593,Q104668593,http://www.wikidata.org/entity/Q104668593,luis-belaustegi-ibarluzea,http://www.wikidata.org/entity/Q104668593
https://wikibase.inguma.eus/entity/Q11718,Aitor Bengoetxea Alkorta,Q99527975,Q99527975,http://www.wikidata.org/entity/Q99527975,aitor-bengoetxea-alkorta,http://www.wikidata.org/entity/Q99527975
https://wikibase.inguma.eus/entity/Q11843,Amelia Barquin Lopez,Q47089546,Q47089546,http://www.wikidata.org/entity/Q47089546,amelia-barquin-lopez,http://www.wikidata.org/entity/Q47089546
https://wikibase.inguma.eus/entity/Q11615,Gidor Bilbao Telletxea,Q12258485,Q12258485,http://www.wikidata.org/entity/Q12258485,gidor-bilbao-telletxea,http://www.wikidata.org/entity/Q12258485
https://wikibase.inguma.eus/entity/Q11505,Abel Camacho Romero,Q107851708,Q107851708,http://www.wikidata.org/entity/Q107851708,abel-camacho-romero,http://www.wikidata.org/entity/Q107851708
https://wikibase.inguma.eus/entity/Q11458,Antonio Casado da Rocha,Q5698020,Q5698020,http://www.wikidata.org/entity/Q5698020,antonio-casado-da-rocha,http://www.wikidata.org/entity/Q5698020
https://wikibase.inguma.eus/entity/Q11954,Patxi Azpillaga Goenaga,Q107905286,Q107905286,http://www.wikidata.org/entity/Q107905286,patxi-azpillaga-goenaga,http://www.wikidata.org/entity/Q107905286
https://wikibase.inguma.eus/entity/Q11434,Agurtzane Celestino Gutierrez,Q78191203,Q78191203,http://www.wikidata.org/entity/Q78191203,agurtzane-celestino-gutierrez,http://www.wikidata.org/entity/Q78191203
https://wikibase.inguma.eus/entity/Q11717,Juan Bautista Bengoetxea Cousillas,Q12260949,Q12260949,http://www.wikidata.org/entity/Q12260949,juan-bautista-bengoetxea-cousillas,http://www.wikidata.org/entity/Q12260949
https://wikibase.inguma.eus/entity/Q11852,Iñaki Barcena Hinojal,Q86993825,Q86993825,http://www.wikidata.org/entity/Q86993825,inaki-barcena-hinojal,http://www.wikidata.org/entity/Q86993825
https://wikibase.inguma.eus/entity/Q11602,Xabier Bilbao Lopez,Q104668739,Q104668739,http://www.wikidata.org/entity/Q104668739,xabier-bilbao-lopez,http://www.wikidata.org/entity/Q104668739
https://wikibase.inguma.eus/entity/Q11453,Jesus Casquete Badallo,Q104668728,Q104668728,http://www.wikidata.org/entity/Q104668728,jesus-casquete-badallo,http://www.wikidata.org/entity/Q104668728
https://wikibase.inguma.eus/entity/Q11504,Idoia Camacho Markina,Q99451998,Q99451998,http://www.wikidata.org/entity/Q99451998,idoia-camacho-markina,http://www.wikidata.org/entity/Q99451998
https://wikibase.inguma.eus/entity/Q11889,Nekane Balluerka Lasa,Q27916536,Q27916536,http://www.wikidata.org/entity/Q27916536,nekane-balluerka-lasa,http://www.wikidata.org/entity/Q27916536
https://wikibase.inguma.eus/entity/Q11441,Julen Castellano Paulis,Q104668801,Q104668801,http://www.wikidata.org/entity/Q104668801,julen-castellano-paulis,http://www.wikidata.org/entity/Q104668801
https://wikibase.inguma.eus/entity/Q11928,Joxe Azurmendi Otaegi,Q3090538,,http://www.wikidata.org/entity/Q3090538,joxe-azurmendi-otaegi,
https://wikibase.inguma.eus/entity/Q11731,Arantza Bellido Ituño,Q84551265,Q84551265,http://www.wikidata.org/entity/Q84551265,arantza-bellido-ituno,http://www.wikidata.org/entity/Q84551265
https://wikibase.inguma.eus/entity/Q11632,Eduardo Bidaurrazaga Aurre,Q98841160,Q98841160,http://www.wikidata.org/entity/Q98841160,eduardo-bidaurrazaga-aurre,http://www.wikidata.org/entity/Q98841160
https://wikibase.inguma.eus/entity/Q11837,Miren Barrenetxea Ayesta,Q78190588,Q78190588,http://www.wikidata.org/entity/Q78190588,miren-barrenetxea-ayesta,http://www.wikidata.org/entity/Q78190588
https://wikibase.inguma.eus/entity/Q11841,Andoni Barreña Agirrebeitia,Q77039105,Q77039105,http://www.wikidata.org/entity/Q77039105,andoni-barrena-agirrebeitia,http://www.wikidata.org/entity/Q77039105
https://wikibase.inguma.eus/entity/Q11840,Jon Barrutia Guenaga,Q98952892,Q98952892,http://www.wikidata.org/entity/Q98952892,jon-barrutia-guenaga,http://www.wikidata.org/entity/Q98952892
https://wikibase.inguma.eus/entity/Q11808,Jesus Bartolome Gomez,Q99453604,Q99453604,http://www.wikidata.org/entity/Q99453604,jesus-bartolome-gomez,http://www.wikidata.org/entity/Q99453604
https://wikibase.inguma.eus/entity/Q11902,Kontxi Baez Gallo,Q99731285,Q99731285,http://www.wikidata.org/entity/Q99731285,kontxi-baez-gallo,http://www.wikidata.org/entity/Q99731285
https://wikibase.inguma.eus/entity/Q11447,Koldo Castañeda Vallejo,Q78198791,Q78198791,http://www.wikidata.org/entity/Q78198791,koldo-castaneda-vallejo,http://www.wikidata.org/entity/Q78198791
https://wikibase.inguma.eus/entity/Q11844,Astrid Barona Fernandez,Q64008023,Q64008023,http://www.wikidata.org/entity/Q64008023,astrid-barona-fernandez,http://www.wikidata.org/entity/Q64008023
https://wikibase.inguma.eus/entity/Q11650,Itziar Bernaola Gojenola,Q85831288,Q85831288,http://www.wikidata.org/entity/Q85831288,itziar-bernaola-gojenola,http://www.wikidata.org/entity/Q85831288
https://wikibase.inguma.eus/entity/Q11656,Elena Bernaras Iturrioz,Q104668746,Q104668746,http://www.wikidata.org/entity/Q104668746,elena-bernaras-iturrioz,http://www.wikidata.org/entity/Q104668746
https://wikibase.inguma.eus/entity/Q11574,Maria Teresa Bizkarra Morales,Q58103058,Q58103058,http://www.wikidata.org/entity/Q58103058,m-teresa-bizkarra-morales,http://www.wikidata.org/entity/Q58103058
https://wikibase.inguma.eus/entity/Q11932,Amaia Azpiroz,Q84550581,Q84550581,http://www.wikidata.org/entity/Q84550581,amaia-azpiroz,http://www.wikidata.org/entity/Q84550581
https://wikibase.inguma.eus/entity/Q11791,Jose Inazio Basterretxea Polo,Q12260635,Q12260635,http://www.wikidata.org/entity/Q12260635,jose-inazio-basterretxea-polo,http://www.wikidata.org/entity/Q12260635
https://wikibase.inguma.eus/entity/Q11842,Xabier Barrutia Etxebarria,Q77301106,Q77301106,http://www.wikidata.org/entity/Q77301106,xabier-barrutia-etxebarria,http://www.wikidata.org/entity/Q77301106
https://wikibase.inguma.eus/entity/Q11641,Kontxesi Berrio-Otxoa Otxoa de Angiozar,Q87114460,Q87114460,http://www.wikidata.org/entity/Q87114460,kontxesi-berrio-otxoa-otxoa-de-angiozar,http://www.wikidata.org/entity/Q87114460
https://wikibase.inguma.eus/entity/Q11693,Mª Jesus Luengo Valderrey,Q104668770,Q104668770,http://www.wikidata.org/entity/Q104668770,m-jesus-luengo-valderrey,http://www.wikidata.org/entity/Q104668770
https://wikibase.inguma.eus/entity/Q11410,Jose Miguel Correa Gorospe,Q57444929,Q57444929,http://www.wikidata.org/entity/Q57444929,jose-miguel-correa-gorospe,http://www.wikidata.org/entity/Q57444929
https://wikibase.inguma.eus/entity/Q11476,Arantxa Carbonell Oihartzabal,Q77213694,,http://www.wikidata.org/entity/Q77213694,arantxa-carbonell-oihartzabal,
https://wikibase.inguma.eus/entity/Q11926,Mari Jose Azurmendi Ayerbe,Q12263049,Q12263049,http://www.wikidata.org/entity/Q12263049,mari-jose-azurmendi-ayerbe,http://www.wikidata.org/entity/Q12263049
https://wikibase.inguma.eus/entity/Q11838,Eneko Barrutia Etxebarria,Q107901540,Q107901540,http://www.wikidata.org/entity/Q107901540,eneko-barrutia-etxebarria,http://www.wikidata.org/entity/Q107901540
https://wikibase.inguma.eus/entity/Q11790,Imanol Basterretxea Markaida,Q99171886,Q99171886,http://www.wikidata.org/entity/Q99171886,imanol-basterretxea-markaida,http://www.wikidata.org/entity/Q99171886
https://wikibase.inguma.eus/entity/Q11916,Iholdi Azurmendi Delgado,Q104668683,Q104668683,http://www.wikidata.org/entity/Q104668683,iholdi-azurmendi-delgado,http://www.wikidata.org/entity/Q104668683
https://wikibase.inguma.eus/entity/Q11622,Eneko Bidegain,Q12256840,Q12256840,http://www.wikidata.org/entity/Q12256840,eneko-bidegain,http://www.wikidata.org/entity/Q12256840
https://wikibase.inguma.eus/entity/Q11735,Jon Belaunzaran Medizabal,Q81621777,Q81621777,http://www.wikidata.org/entity/Q81621777,jon-belaunzaran-medizabal,http://www.wikidata.org/entity/Q81621777
https://wikibase.inguma.eus/entity/Q11841,Andoni Barreña Agirrebeitia,Q77039105,Q60217967,http://www.wikidata.org/entity/Q77039105,andoni-barrena-agirrebeitia,http://www.wikidata.org/entity/Q60217967
https://wikibase.inguma.eus/entity/Q11614,Alberto Bilbao Garzon,Q104668717,Q104668717,http://www.wikidata.org/entity/Q104668717,alberto-bilbao-garzon,http://www.wikidata.org/entity/Q104668717
https://wikibase.inguma.eus/entity/Q12230,Iñaki Arrieta Urtizberea,Q104668714,Q104668714,http://www.wikidata.org/entity/Q104668714,inaki-arrieta-urtizberea,http://www.wikidata.org/entity/Q104668714
https://wikibase.inguma.eus/entity/Q12231,Mikel Arriaga Landeta,Q99540884,Q99540884,http://www.wikidata.org/entity/Q99540884,mikel-arriaga-landeta,http://www.wikidata.org/entity/Q99540884
https://wikibase.inguma.eus/entity/Q12474,Jose Antonio Arana Martija (1931-2011),Q3186158,Q3186158,http://www.wikidata.org/entity/Q3186158,jose-antonio-arana-martija-1931-2011,http://www.wikidata.org/entity/Q3186158
https://wikibase.inguma.eus/entity/Q9983,Aitxus Iñarra Garcia,Q104668736,Q104668736,http://www.wikidata.org/entity/Q104668736,aitxus-inarra-garcia,http://www.wikidata.org/entity/Q104668736
https://wikibase.inguma.eus/entity/Q12165,Juan Jose Arrospide Eizagirre,Q98842614,Q98842614,http://www.wikidata.org/entity/Q98842614,juan-jose-arrospide-eizagirre,http://www.wikidata.org/entity/Q98842614
https://wikibase.inguma.eus/entity/Q12454,Goio Arana Arrieta,Q104668740,Q104668740,http://www.wikidata.org/entity/Q104668740,goio-arana-arrieta,http://www.wikidata.org/entity/Q104668740
https://wikibase.inguma.eus/entity/Q12293,Eugenio Arraiza Rodriguez-Monte (1936-2015),Q12257391,Q12257391,http://www.wikidata.org/entity/Q12257391,eugenio-arraiza-rodriguez-monte-1936-2016,http://www.wikidata.org/entity/Q12257391
https://wikibase.inguma.eus/entity/Q11975,Aitzpea Azkorbebeitia Aldaiturriaga,Q99730625,Q99730625,http://www.wikidata.org/entity/Q99730625,aitzpea-azkorbebeitia-aldaiturriaga,http://www.wikidata.org/entity/Q99730625
https://wikibase.inguma.eus/entity/Q12120,Xabier Artola Zubillaga,Q12269005,Q12269005,http://www.wikidata.org/entity/Q12269005,xabier-artola-zubillaga,http://www.wikidata.org/entity/Q12269005
https://wikibase.inguma.eus/entity/Q11987,Antton Azkargorta Aretxabala,Q77301370,Q77301370,http://www.wikidata.org/entity/Q77301370,antton-azkargorta-aretxabala,http://www.wikidata.org/entity/Q77301370
https://wikibase.inguma.eus/entity/Q12057,Begoña Asua Batarrita,Q84553975,Q84553975,http://www.wikidata.org/entity/Q84553975,begona-asua-batarrita,http://www.wikidata.org/entity/Q84553975
https://wikibase.inguma.eus/entity/Q12234,Alvaro Arrizabalaga Valbuena,Q54234834,Q54234834,http://www.wikidata.org/entity/Q54234834,alvaro-arrizabalaga-valbuena,http://www.wikidata.org/entity/Q54234834
https://wikibase.inguma.eus/entity/Q12275,Enrique Arranz Freijo,Q84549905,Q84549905,http://www.wikidata.org/entity/Q84549905,enrique-arranz-freijo,http://www.wikidata.org/entity/Q84549905
https://wikibase.inguma.eus/entity/Q12473,Pello Joxe Aranburu Ugartemendia,Q104668720,Q104668720,http://www.wikidata.org/entity/Q104668720,pello-joxe-aranburu-ugartemendia,http://www.wikidata.org/entity/Q104668720
https://wikibase.inguma.eus/entity/Q12465,Mikel Haranburu Oiharbide,Q77040067,Q77040067,http://www.wikidata.org/entity/Q77040067,mikel-haranburu-oiharbide,http://www.wikidata.org/entity/Q77040067
https://wikibase.inguma.eus/entity/Q12131,Karmele Artetxe Sanchez,Q12261318,Q12261318,http://www.wikidata.org/entity/Q12261318,karmele-artetxe-sanchez,http://www.wikidata.org/entity/Q12261318
https://wikibase.inguma.eus/entity/Q12239,Frantziska Arregi Goenaga,Q29040171,Q29040171,http://www.wikidata.org/entity/Q29040171,frantziska-arregi-goenaga,http://www.wikidata.org/entity/Q29040171
https://wikibase.inguma.eus/entity/Q12158,Itziar Arruti Arakistain,Q104668594,Q104668594,http://www.wikidata.org/entity/Q104668594,itziar-arruti-arakistain,http://www.wikidata.org/entity/Q104668594
https://wikibase.inguma.eus/entity/Q12475,Edorta Arana Arrieta,Q77308972,Q77308972,http://www.wikidata.org/entity/Q77308972,edorta-arana-arrieta,http://www.wikidata.org/entity/Q77308972
https://wikibase.inguma.eus/entity/Q12277,Josu Arraiz Muñoz,Q104668733,Q104668733,http://www.wikidata.org/entity/Q104668733,josu-arraiz-munoz,http://www.wikidata.org/entity/Q104668733
https://wikibase.inguma.eus/entity/Q12030,Gotzon Aurrekoetxea Olabarri,Q45781758,Q45781758,http://www.wikidata.org/entity/Q45781758,gotzon-aurrekoetxea-olabarri,http://www.wikidata.org/entity/Q45781758
https://wikibase.inguma.eus/entity/Q12369,Efren Areskurrinaga Mirandona,Q81512080,Q81512080,http://www.wikidata.org/entity/Q81512080,efren-areskurrinaga-mirandona,http://www.wikidata.org/entity/Q81512080
https://wikibase.inguma.eus/entity/Q12232,Agustin Arrieta Urtizberea,Q57654605,Q57654605,http://www.wikidata.org/entity/Q57654605,agustin-arrieta-urtizberea,http://www.wikidata.org/entity/Q57654605
https://wikibase.inguma.eus/entity/Q12284,Nekane Arratibel Insausti,Q87760967,Q87760967,http://www.wikidata.org/entity/Q87760967,nekane-arratibel-insausti,http://www.wikidata.org/entity/Q87760967
https://wikibase.inguma.eus/entity/Q12294,Xabier Arraiza,Q104668557,Q104668557,http://www.wikidata.org/entity/Q104668557,xabier-arraiza,http://www.wikidata.org/entity/Q104668557
https://wikibase.inguma.eus/entity/Q12201,Joxe Austin Arrieta Ugartetxea,Q12260896,Q12260896,http://www.wikidata.org/entity/Q12260896,joxe-austin-arrieta-ugartetxea,http://www.wikidata.org/entity/Q12260896
https://wikibase.inguma.eus/entity/Q12399,Xipri Arbelbide,Q12269087,Q12269087,http://www.wikidata.org/entity/Q12269087,xipri-arbelbide,http://www.wikidata.org/entity/Q12269087
https://wikibase.inguma.eus/entity/Q12312,Jose Inazio Armentia Vizuete,Q93433443,Q93433443,http://www.wikidata.org/entity/Q93433443,jose-inazio-armentia-vizuete,http://www.wikidata.org/entity/Q93433443
https://wikibase.inguma.eus/entity/Q12187,Elisa Arrieta Illarramendi,Q84552556,Q84552556,http://www.wikidata.org/entity/Q84552556,elisa-arrieta-illarramendi,http://www.wikidata.org/entity/Q84552556
https://wikibase.inguma.eus/entity/Q12268,Joseba Arregi Aranburu,Q12260753,Q12260753,http://www.wikidata.org/entity/Q12260753,joseba-arregi-aranburu,http://www.wikidata.org/entity/Q12260753
https://wikibase.inguma.eus/entity/Q34898,Ane Arrizabalaga Sagasta,,,,ane-arrizabalaga-sagasta,
https://wikibase.inguma.eus/entity/Q34901,Maitane Urizar Elorza,,,,maitane-urizar-elorza,
https://wikibase.inguma.eus/entity/Q34903,Maria Yanci Irigoyen,,,,maria-yanci-irigoyen,
https://wikibase.inguma.eus/entity/Q34904,Leire Urretabizkaia Eraso,,,,leire-urretabizkaia-eraso,
https://wikibase.inguma.eus/entity/Q34905,Itsaso Biota Piñeiro,,,,itsaso-biota-pineiro,
https://wikibase.inguma.eus/entity/Q34906,Eneritz Ugartetxea Burgoa,,,,eneritz-ugartetxea-burgoa,
https://wikibase.inguma.eus/entity/Q34907,Marina Arranz Bombín,,,,marina-arranz-bombin,
https://wikibase.inguma.eus/entity/Q35290,Maialen Unanue,,,,maialen-unanue,
https://wikibase.inguma.eus/entity/Q35291,Onintza Zapiain Abuin,,,,onintza-zapiain-abuin,
https://wikibase.inguma.eus/entity/Q35292,Cecilia Fernandez Altonaga,,,,cecilia-fernandez-altonaga,
https://wikibase.inguma.eus/entity/Q35293,Amaia Torrealday Gallarreta,,,,amaia-torrealday-gallarreta,
https://wikibase.inguma.eus/entity/Q35294,Aitor Errazkin Vicente,,,,aitor-errazkin-vicente,
https://wikibase.inguma.eus/entity/Q35295,Aitor Tena Eizagirre,,,,aitor-tena-eizagirre,
https://wikibase.inguma.eus/entity/Q35296,Lidia García Zambrano,,,,lidia-garcia-zambrano,
https://wikibase.inguma.eus/entity/Q35828,Jon Lopez Corchero,,,,jon-lopez-corchero,
https://wikibase.inguma.eus/entity/Q35829,Nahia Garcia de Eulate Garagalza,,,,nahia-garcia-de-eulate-garagalza,
https://wikibase.inguma.eus/entity/Q35911,Yary Saidy Bellmont Arteaga,,,,yary-saidy-bellmont-arteaga,
https://wikibase.inguma.eus/entity/Q35912,Aritz Sanchez Murueta,,,,aritz-sanchez-murueta,
https://wikibase.inguma.eus/entity/Q35913,Egoitz de la Iglesia Ganboa,,,,egoitz-de-la-iglesia-ganboa,
https://wikibase.inguma.eus/entity/Q35914,Ruth Cayero Alcorta,,,,ruth-cayero-alcorta,
