artikulua	wd	p1guid	inguma	title	data	wd_egileak	issue	sp	ep	doi	ojs_landing	pdf	wd_upload
https://wikibase.inguma.eus/entity/Q34684	Q76507878	https://wikibase.inguma.eus/entity/statement/Q34684-9D3A4C55-3399-4E8B-AD19-21346DF77FCE	euskal-intelektualen-bidegurutzea	Euskal intelektualen bidegurutzea	1992-01-01T00:00:00Z	"""1"": ""Q104668625"""	6	111	115		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3737	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3737/3846	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q15743	Q77311776	https://wikibase.inguma.eus/entity/statement/Q15743-1C35E058-BBAC-496A-BCCD-7CDC20EB64B0	nahi-baina-ezin-edo-euskal-zuzenbide-zibilari-estatuko-prozedura-legea-aplikatzeko-betebeharraz-eta-horren-ondorioez	Nahi baina ezin edo euskal zuzenbide zibilari Estatuko Prozedura Legea aplikatzeko betebeharraz eta horren ondorioez	2018-01-01T00:00:00Z	"""1"": ""Q109490497"""	106	89	108	10.26876/uztaro.106.2018.5	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4725	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4725/4834	
https://wikibase.inguma.eus/entity/Q36678	Q130763456	https://wikibase.inguma.eus/entity/statement/Q36678-08A7CEC5-7E01-496E-A016-19445DA21390	ingurumen-justizia-nazioartean-giza-eskubideak-benetan-bermatzeko-bitartekoa	Ingurumen-justizia nazioartean: giza eskubideak benetan bermatzeko bitartekoa	2023-01-01T00:00:00Z	"""1"": ""Q86991807"", ""2"": ""Q130759762"""	127	81	103	10.26876/uztaro.127.2023.5	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/5057	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/5057/5164	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34691	Q76507870	https://wikibase.inguma.eus/entity/statement/Q34691-4FE9644D-848C-452F-982A-51F9BD84CD6E	zientzia-eta-herria-euskal-ekonomilari-baten-ikuspuntua	Zientzia eta herria. Euskal ekonomilari baten ikuspuntua	1992-01-01T00:00:00Z	"""1"": ""Q77301106"""	6	3	12		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3731	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3731/3840	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q28336	Q76507279	https://wikibase.inguma.eus/entity/statement/Q28336-6E116AD8-94F0-44D2-9AC8-8E074D4E32B9	1610-urtea-nafarroako-sorginkeriaren-mitifikazio-maltzurrari-buruz	1610. urtea. Nafarroako sorginkeriaren mitifikazio maltzurrari buruz	2002-01-01T00:00:00Z	"""1"": ""Q104668685"""	43	17	51		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4106	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4106/4215	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q22172	Q77312126	https://wikibase.inguma.eus/entity/statement/Q22172-72421922-94D4-4030-B48D-6C4518285480	nola-eragian-lan-munduko-langile-euskaldunen-euskararekiko-jarrera-eta-portaeran-pertsuasio-estrategien-bidea-urratuz	Nola eragian lan-munduko langile euskaldunen euskararekiko jarrera eta portaeran: pertsuasio-estrategien bidea urratuz	2012-01-01T00:00:00Z	"""2"": ""Q83419347"", ""1"": ""Q99446423"", ""3"": ""Q87760967"""	83	29	43	10.26876/uztaro.82.2012.3	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4490	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4490/4599	
https://wikibase.inguma.eus/entity/Q34528	Q76507817	https://wikibase.inguma.eus/entity/statement/Q34528-299F20F8-016C-48CD-867D-6A8174861963	euskararen-batasunerako-hezkuntza-urratsen-inguruko-zenbait-gogoeta	Euskararen batasunerako hezkuntza-urratsen inguruko zenbait gogoeta	1993-01-01T00:00:00Z	"""1"": ""Q12257881"", ""2"": ""Q98842044"""	9	3	4		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3772	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3772/3881	
https://wikibase.inguma.eus/entity/Q25750	Q76507126	https://wikibase.inguma.eus/entity/statement/Q25750-13F1A5E8-410F-4831-B61B-EBFA836622E7	kultura-kudeaketa-beran-eredu-parte-hartzailea	Kultura kudeaketa Beran: eredu parte-hartzailea	2005-01-01T00:00:00Z	"""1"": ""Q12260489"""	54	103	109		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4182	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4182/4291	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q17474	Q77311966	https://wikibase.inguma.eus/entity/statement/Q17474-D26DB1EF-C98B-422F-81EF-7565895889C5	eaeko-fundazioen-legea-funtzionamendu-eta-jardueren-azterketa-zuzenbide-ekonomia-eta-kontabilitatearen-ikuspegitik	EAEko Fundazioen Legea: funtzionamendu eta jardueren azterketa Zuzenbide, Ekonomia eta Kontabilitatearen ikuspegitik	2015-01-01T00:00:00Z	"""1"": ""Q99449841"", ""2"": ""Q104668795"", ""3"": ""Q104668793"""	95	5	34	10.26876/uztaro.95.2015.1	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4597	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4597/4706	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q28382	Q76507272	https://wikibase.inguma.eus/entity/statement/Q28382-8B9245BB-956D-42E8-8AE4-EFD9AD2BF921	sarrera-endogeno-gauzatua	Sarrera endogeno gauzatua	2002-01-01T00:00:00Z	"""1"": ""Q100414503"""	42	3	16		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4097	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4097/4206	
https://wikibase.inguma.eus/entity/Q22417	Q77312171	https://wikibase.inguma.eus/entity/statement/Q22417-6E6DE6D7-3D25-4CC4-AA92-D0E2D91C8909	leintz-bailarako-nerabeak-eta-ikus-entzunezko-edukien-kontsumoa-digitalizazioaren-garaian	Leintz bailarako nerabeak eta ikus-entzunezko edukien kontsumoa, digitalizazioaren garaian	2011-01-01T00:00:00Z	"""1"": ""Q104668671"", ""2"": ""Q12252964"""	78	31	49	10.26876/uztaro.78.2011.2	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4455	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4455/4564	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q16593	Q77311809	https://wikibase.inguma.eus/entity/statement/Q16593-958285D3-6550-4517-A7AF-DD4AC3C7916D	giza-eta-gizarte-zientziak-eta-pedagogia-euskaraz	Giza eta Gizarte Zientziak eta Pedagogia euskaraz	2017-01-01T00:00:00Z	"""1"": ""Q12260144"""	100	20	26	10.26876/uztaro.100.berezia.2017.4	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4652	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4652/4761	
https://wikibase.inguma.eus/entity/Q16526	Q77311825	https://wikibase.inguma.eus/entity/statement/Q16526-2894FAAA-C965-4864-9F85-518626944EDD	ikerkekuntzaren-ebaluazioa-giza-eta-gizarte-zientzietan	Ikerkekuntzaren ebaluazioa Giza eta Gizarte Zientzietan	2017-01-01T00:00:00Z	"""1"": ""Q27916536"""	100	41	45	10.26876/uztaro.100.berezia.2017.7	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4658	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4658/4767	
https://wikibase.inguma.eus/entity/Q22378	Q77312093	https://wikibase.inguma.eus/entity/statement/Q22378-A20A8CE1-06DF-4AE8-8213-E1D7E6F8F106	in-memorian-txillardegi-jose-luis-alvarez-enparantza-donostia-1929-2012	In memorian. Txillardegi (Jose Luis Alvarez Enparantza) Donostia, 1929-2012	2012-01-01T00:00:00Z	"""1"": ""Q12260477"""	80	5	10	10.26876/uztaro.80.2012.1	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4477	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4477/4586	
https://wikibase.inguma.eus/entity/Q22325	Q77312107	https://wikibase.inguma.eus/entity/statement/Q22325-A38076A5-A37B-4002-A269-AE95239094B0	aktiboen-arrisku-balioa-monte-carlo-simulazioaren-bitartez	Aktiboen arrisku-balioa Monte Carlo simulazioaren bitartez	2012-01-01T00:00:00Z	"""1"": ""Q104668749"", ""2"": ""Q104668748"""	81	5	15	10.26876/uztaro.81.2012.1	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4479	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4479/4588	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q28543	Q76507342	https://wikibase.inguma.eus/entity/statement/Q28543-EB5D36F2-3012-4BF5-A229-A461CBF8C8C2	hizkuntza-eta-hedabideak-prentsa-idatziaren-kasua	Hizkuntza eta hedabideak: prentsa idatziaren kasua	2001-01-01T00:00:00Z	"""1"": ""Q12260635"""	39	63	74		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4078	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4078/4187	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q34495	Q76507361	https://wikibase.inguma.eus/entity/statement/Q34495-50A294AB-6369-4030-BCFA-BC77E8A707F2	iraupeneko-nekazaritza-ekonomia-eta-lurzoruaren-narriadura	Iraupeneko nekazaritza-ekonomia eta lurzoruaren narriadura	2000-01-01T00:00:00Z	"""1"": ""Q56849084"""	35	19	31		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4052	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4052/4161	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q14715	Q130761326	https://wikibase.inguma.eus/entity/statement/Q14715-21FB31EE-ECC6-4962-A41F-D9D9FA555044	familia-enpresen-orientazio-ekintzailea-mendebaldeko-saharan-testuinguruaren-garrantzia	Familia-enpresen orientazio ekintzailea Mendebaldeko Saharan: testuinguruaren garrantzia	2020-01-01T00:00:00Z	"""2"": ""Q130759787"", ""3"": ""Q58065540"", ""1"": ""Q130759789"", ""4"": ""Q99540817"""	112	21	38	10.26876/uztaro.112.2020.2	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4780	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4780/4889	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q36942			generoa-politika-liskartsuaren-ikasketan-gazte-aktibisten-ereduen-berrikusketa-hego-euskal-herriko-ziklo-politikoaren-aldaketan	Generoa politika liskartsuaren ikasketan. Gazte aktibisten ereduen berrikusketa Hego Euskal Herriko ziklo politikoaren aldaketan	2023-01-01T00:00:00Z	"""1"": ""Q78199776"""	125	95	115	10.26876/uztaro.125.2023.5	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/5039	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/5039/5148	
https://wikibase.inguma.eus/entity/Q36945	Q130763084	https://wikibase.inguma.eus/entity/statement/Q36945-14170296-95D3-4DC8-926C-1FEFE24CA5E2	trenbideko-langileriaren-depurazioa-gerra-zibilean-eta-frankismoan-tuteraren-eta-sakanaren-arteko-konparaketa	Trenbideko langileriaren depurazioa Gerra Zibilean eta frankismoan: Tuteraren eta Sakanaren arteko konparaketa	2023-01-01T00:00:00Z	"""1"": ""Q130759771"""	125	37	55	10.26876/uztaro.125.2023.2	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/5042	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/5042/5151	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34731	Q76507893	https://wikibase.inguma.eus/entity/statement/Q34731-1AB8F893-2094-4EA0-B7F1-6E4B3EF754FD	zurrumurruen-mekanismoak-argelgo-mahaiaren-kasua	Zurrumurruen mekanismoak. Argelgo mahaiaren kasua	1991-01-01T00:00:00Z	"""1"": ""Q99729449"""	1	115	123		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3687	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3687/3796	
https://wikibase.inguma.eus/entity/Q25769	Q77312436	https://wikibase.inguma.eus/entity/statement/Q25769-628E2891-651B-40F1-AC1B-A49BD986F19C	goi-aro-berriko-bizkaiako-jaurerriko-gobernuari-buruzko-hurbilketa	Goi Aro Berriko Bizkaiako Jaurerriko Gobernuari buruzko hurbilketa	2005-01-01T00:00:00Z	"""1"": ""Q78191476"""	53	9	29		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4176	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4176/4285	
https://wikibase.inguma.eus/entity/Q16774	Q77311920	https://wikibase.inguma.eus/entity/statement/Q16774-61767737-6AA5-42CC-A964-F453EA3C6ECE	osasun-izurriteen-komunikazioa-aro-digitalean	Osasun-izurriteen komunikazioa aro digitalean	2016-01-01T00:00:00Z	"""1"": ""Q64008014"""	99	115	132	10.26876/uztaro.99.2016.4	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4636	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4636/4745	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34454	Q76507398	https://wikibase.inguma.eus/entity/statement/Q34454-0566F4BE-2786-4F6E-9C09-B7FB35BA0A72	bakea-eta-gerra-euskal-haurren-gogoetan	Bakea eta gerra euskal haurren gogoetan	2000-01-01T00:00:00Z	"""1"": ""Q12260477"""	33	99	120		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4038	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4038/4147	
https://wikibase.inguma.eus/entity/Q34702	Q76507850	https://wikibase.inguma.eus/entity/statement/Q34702-DC96371D-14AE-425D-84C9-DA60301313BF	informatika-juridikoa-obligazio-zuzenbidean-egindako-aplikazioa	Informatika juridikoa: obligazio-zuzenbidean egindako aplikazioa	1992-01-01T00:00:00Z	"""2"": ""Q95507226"", ""1"": ""Q104668628"""	4	163	182		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3716	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3716/3825	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q34475	Q76507437	https://wikibase.inguma.eus/entity/statement/Q34475-EFA33990-2643-434D-8A44-CF69F53F9D92	kapital-finkoa-eta-inflazioa	Kapital finkoa eta inflazioa	1999-01-01T00:00:00Z	"""1"": ""Q76876190"""	30	13	41		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4019	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4019/4128	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q14524			familia-eta-hiperaktibitatea-elkarrekin-biziz-atxikimendua-eta-heziketa-estiloak	Familia eta hiperaktibitatea elkarrekin biziz: atxikimendua eta heziketa-estiloak	2020-01-01T00:00:00Z	"""1"": ""Q88267322"", ""2"": ""Q130759785"", ""3"": ""Q99170468"""	114	81	106	10.26876/uztaro.114.2020.4	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4913	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4913/5022	
https://wikibase.inguma.eus/entity/Q16595	Q77311804	https://wikibase.inguma.eus/entity/statement/Q16595-DD26862E-B54E-440D-BFE6-7DDDBEA88350	uztaro-ingelesez-ere-bai-ehun-zenbaki-eta-gero-eztabaidarako-proposamena	Uztaro: ingelesez ere bai. Ehun zenbaki eta gero, eztabaidarako proposamena	2017-01-01T00:00:00Z	"""1"": ""Q12260749"""	100	9	10	10.26876/uztaro.100.berezia.2017.2	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4648	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4648/4757	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q17307	Q76506563	https://wikibase.inguma.eus/entity/statement/Q17307-44A96C6E-DCA0-411C-A672-212A85A86296	familia-enpresak-eta-finantzaketa-zuzendaritza-organoen-ezaugarri-eta-erabakiak	Familia-enpresak eta finantzaketa: zuzendaritza-organoen ezaugarri eta erabakiak	2016-01-01T00:00:00Z	"""3"": ""Q58065540"", ""1"": ""Q99540817"", ""2"": ""Q96072437"""	96	5	20	10.26876/uztaro.96.2016.1	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4612	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4612/4721	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q25535	Q130762770	https://wikibase.inguma.eus/entity/statement/Q25535-50A218A8-C72B-4D0F-B0DB-8EB423102C5A	irurac-bat-konferentzien-hezkuntza-eta-kultura-proiektuak-1839-1868	`Irurac Bat Konferentzien hezkuntza- eta kultura-proiektuak (1839-1868)	2005-01-01T00:00:00Z	"""1"": ""Q57659657"""	55	31	46		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4191	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4191/4300	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34725	Q76507902	https://wikibase.inguma.eus/entity/statement/Q34725-B4F2FFC1-34B7-4628-A4FA-19436F8026BA	euskal-siderurgiaren-krisia-birmoldaketa-eta-etorkizuna	Euskal siderurgiaren krisia, birmoldaketa eta etorkizuna	1991-01-01T00:00:00Z	"""1"": ""Q90243461"""	2	37	46		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3693	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3693/3802	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q15102	Q77313541	https://wikibase.inguma.eus/entity/statement/Q15102-5D64A18A-2B18-4ED2-8325-4C4AAFBB6DC8	babesa-bilatzen-duten-pertsonen-harreran-inplikatutako-jarrerak-eta-prozesu-emozionalak-europar-identitatea-eta-sentsibilizaziorako-neurriak	Babesa bilatzen duten pertsonen harreran inplikatutako jarrerak eta prozesu emozionalak: europar identitatea eta sentsibilizaziorako neurriak	2019-01-01T00:00:00Z	"""5"": ""Q81517287"", ""1"": ""Q81521486"", ""2"": ""Q81520407"", ""3"": ""Q81519536"", ""4"": ""Q59277220"""	110	63	82	10.26876/uztaro.110.2019.4	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4760	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4760/4869	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q26912	Q77312465	https://wikibase.inguma.eus/entity/statement/Q26912-05BEA9C9-3ACD-475C-8F8E-A23F3420B042	ikuskaritza-arautegian-aldaketak-bide-onetik-gabiltza	Ikuskaritza-arautegian aldaketak: bide onetik gabiltza?	2004-01-01T00:00:00Z	"""1"": ""Q86990867"", ""2"": ""Q86987427"""	49	7	20		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4140	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4140/4249	
https://wikibase.inguma.eus/entity/Q13418	Q130763454	https://wikibase.inguma.eus/entity/statement/Q13418-52FF96A5-711E-4D29-BC39-2DED1F61E279	senekaren-izpiritua-euskaraz-larramendiren-eraginaren-eta-itzulpengintza-apologetikoaren-adibide-bat-xviii-mendeko-zuberoan	Senekaren izpiritua euskaraz: Larramendiren eraginaren eta itzulpengintza apologetikoaren adibide bat XVIII. mendeko Zuberoan	2022-01-01T00:00:00Z	"""1"": ""Q64008070"""	120	95	122	10.26876/uztaro.120.2022.6	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4977	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4977/5086	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q24049	Q77312242	https://wikibase.inguma.eus/entity/statement/Q24049-4099CB31-ED2B-44A2-8D99-02862FF8E4D6	ideologia-eta-gatazka-montevideoko-euskal-etxeen-eraketetan	Ideologia eta gatazka Montevideoko euskal etxeen eraketetan	2009-01-01T00:00:00Z	"""1"": ""Q104668654"""	69	25	50		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4387	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4387/4496	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q16002	Q130762732	https://wikibase.inguma.eus/entity/statement/Q16002-D33FD9D5-A1F4-4AFC-8757-488FEF32AD09	hartzaileek-albisteen-kalitatea-saritzen-dute	Hartzaileek albisteen kalitatea saritzen dute?	2018-01-01T00:00:00Z	"""1"": ""Q81507972"""	104	5	28	10.26876/uztaro.104.2018.1	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4701	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4701/4810	
https://wikibase.inguma.eus/entity/Q34683	Q76507881	https://wikibase.inguma.eus/entity/statement/Q34683-B35DE52A-7EF9-4837-8DAF-A373ECDB2C0C	hezkuntzaren-ebaluaketarako-aurrebaldintzak	Hezkuntzaren ebaluaketarako aurrebaldintzak	1992-01-01T00:00:00Z	"""1"": ""Q12260144"""	6	117	124		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3738	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3738/3847	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q24385	Q77312307	https://wikibase.inguma.eus/entity/statement/Q24385-DD356902-91D1-4CB5-BA97-BF04EC0F998F	septentrioz-septentrio-aurelia-arkotxaren-bi-libururen-irakurketa-bat	Septentrioz Septentrio Aurelia Arkotxaren bi libururen irakurketa bat	2008-01-01T00:00:00Z	"""1"": ""Q25473817"""	65	35	52		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4350	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4350/4459	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34458	Q76507389	https://wikibase.inguma.eus/entity/statement/Q34458-6B77393D-6F99-4BB4-AC14-CF89E8452185	emakumeok-zientzia-eta-teknologia	Emakumeok, zientzia eta teknologia	2000-01-01T00:00:00Z	"""1"": ""Q72717282"""	33	3	19		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4042	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4042/4151	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q22124	Q76506715	https://wikibase.inguma.eus/entity/statement/Q22124-FFE4DEE5-8025-48EA-8673-10D48108D347	futbola-nazionalismoen-biziraupenaren-isla-globalizazioan-eta-estatu-nazioen-boterearen-zaindaria	Futbola nazionalismoen biziraupenaren isla globalizazioan eta estatu-nazioen boterearen zaindaria	2013-01-01T00:00:00Z	"""1"": ""Q99172606"""	84	89	104	10.26876/uztaro.84.2013.4	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4505	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4505/4614	2024-11-03T00:00:00Z
