"wikidata"	"wikidatalink"	"source_page"	"instance_of"	"part_of"	"subclass_of"	"eu"	"eu_wikipedia"	"es"	"es_wikipedia"	"en"	"en_wikipedia"	"fr"	"fr_wikipedia"	"it"	"it_wikipedia"	"de"	"de_wikipedia"
"Q2736"	"https://wikidata.org/wiki/Q2736"	"Association_football"	""	""	""													
"Q9500"	"https://wikidata.org/wiki/Q9500"	"The Football Association"	"https://wikidata.org/wiki/Q1478443"	""	""			"Asociación Inglesa de Fútbol"	"https://es.wikipedia.org/wiki/Asociación_Inglesa_de_Fútbol"	"The Football Association"	"https://en.wikipedia.org/wiki/The_Football_Association"	"Fédération anglaise de football"	"https://fr.wikipedia.org/wiki/Fédération_anglaise_de_football"	"The Football Association"	"https://it.wikipedia.org/wiki/Federazione_calcistica_dell'Inghilterra"	"The Football Association"	"https://de.wikipedia.org/wiki/The_Football_Association"	
"Q19317"	"https://wikidata.org/wiki/Q19317"	"FIFA World Cup"	"https://wikidata.org/wiki/Q34542827
https://wikidata.org/wiki/Q18608583"	""	"https://wikidata.org/wiki/Q1344963
https://wikidata.org/wiki/Q1478437"	"Munduko Futbol Txapelketa"	"https://eu.wikipedia.org/wiki/Munduko_Futbol_Txapelketa"	"Copa Mundial de Fútbol"	"https://es.wikipedia.org/wiki/Copa_Mundial_de_Fútbol"	"FIFA World Cup"	"https://en.wikipedia.org/wiki/FIFA_World_Cup"	"Coupe du monde de football"	"https://fr.wikipedia.org/wiki/Coupe_du_monde_de_football"	"campionato mondiale di calcio"	"https://it.wikipedia.org/wiki/Campionato_mondiale_di_calcio"	"Fußball-Weltmeisterschaft"	"https://de.wikipedia.org/wiki/Fußball-Weltmeisterschaft"	
"Q5389"	"https://wikidata.org/wiki/Q5389"	"Olympic Games"	""	""	""													
"Q18756"	"https://wikidata.org/wiki/Q18756"	"UEFA Champions League"	"https://wikidata.org/wiki/Q34542757
https://wikidata.org/wiki/Q623109"	""	""	"UEFAko Txapeldunen Liga"	"https://eu.wikipedia.org/wiki/UEFAko_Txapeldunen_Liga"	"Liga de Campeones de la UEFA"	"https://es.wikipedia.org/wiki/Liga_de_Campeones_de_la_UEFA"	"UEFA Champions League"	"https://en.wikipedia.org/wiki/UEFA_Champions_League"	"Ligue des champions de l'UEFA"	"https://fr.wikipedia.org/wiki/Ligue_des_champions_de_l'UEFA"	"UEFA Champions League"	"https://it.wikipedia.org/wiki/UEFA_Champions_League"	"Champions League"	"https://de.wikipedia.org/wiki/UEFA_Champions_League"	
"Q6961610"	"https://wikidata.org/wiki/Q6961610"	"Names for association football"	""	""	"https://wikidata.org/wiki/Q82799"					"names for association football"	"https://en.wikipedia.org/wiki/Names_for_association_football"							
"Q1081491"	"https://wikidata.org/wiki/Q1081491"	"Football"	"https://wikidata.org/wiki/Q31629"	""	"https://wikidata.org/wiki/Q877517
https://wikidata.org/wiki/Q216048"			"códigos de futbol"	"https://es.wikipedia.org/wiki/Fútbol_(homonimia)"	"football codes"	"https://en.wikipedia.org/wiki/Football"	"sports de ballon"		"football"		"Football"	"https://de.wikipedia.org/wiki/Football_(Sportart)"	
"Q93195"	"https://wikidata.org/wiki/Q93195"	"Ulster"	"https://wikidata.org/wiki/Q202156"	""	""	"Ulster"	"https://eu.wikipedia.org/wiki/Ulster"	"Úlster"	"https://es.wikipedia.org/wiki/Úlster"	"Ulster"	"https://en.wikipedia.org/wiki/Ulster"	"Ulster"	"https://fr.wikipedia.org/wiki/Ulster"	"Ulster"	"https://it.wikipedia.org/wiki/Ulster"	"Provinz Ulster"	"https://de.wikipedia.org/wiki/Provinz_Ulster"	
"Q5849"	"https://wikidata.org/wiki/Q5849"	"Rugby union"	"https://wikidata.org/wiki/Q2312410"	""	"https://wikidata.org/wiki/Q5378"	"hamabosteko errugbi"	"https://eu.wikipedia.org/wiki/Hamabosteko_errugbi"	"rugby a 15"	"https://es.wikipedia.org/wiki/Rugby_union"	"rugby union"	"https://en.wikipedia.org/wiki/Rugby_union"	"rugby à XV"	"https://fr.wikipedia.org/wiki/Rugby_à_XV"	"rugby a 15"	"https://it.wikipedia.org/wiki/Rugby_a_15"	"Rugby Union"	"https://de.wikipedia.org/wiki/Rugby_Union"	
"Q10962"	"https://wikidata.org/wiki/Q10962"	"Rugby league"	"https://wikidata.org/wiki/Q2312410"	""	"https://wikidata.org/wiki/Q5378"	"hamahiruko errugbi"	"https://eu.wikipedia.org/wiki/Hamahiruko_errugbi"	"rugby a 13"	"https://es.wikipedia.org/wiki/Rugby_league"	"rugby league"	"https://en.wikipedia.org/wiki/Rugby_league"	"rugby à XIII"	"https://fr.wikipedia.org/wiki/Rugby_à_XIII"	"rugby a 13"	"https://it.wikipedia.org/wiki/Rugby_a_13"	"Rugby League"	"https://de.wikipedia.org/wiki/Rugby_League"	
"Q34433"	"https://wikidata.org/wiki/Q34433"	"University of Oxford"	"https://wikidata.org/wiki/Q3354859
https://wikidata.org/wiki/Q5420001
https://wikidata.org/wiki/Q875538
https://wikidata.org/wiki/Q38723
https://wikidata.org/wiki/Q5341295"	"https://wikidata.org/wiki/Q642576"	""	"Oxfordeko Unibertsitatea"	"https://eu.wikipedia.org/wiki/Oxfordeko_Unibertsitatea"	"Universidad de Oxford"	"https://es.wikipedia.org/wiki/Universidad_de_Oxford"	"University of Oxford"	"https://en.wikipedia.org/wiki/University_of_Oxford"	"université d'Oxford"	"https://fr.wikipedia.org/wiki/Université_d'Oxford"	"Università di Oxford"	"https://it.wikipedia.org/wiki/Università_di_Oxford"	"University of Oxford"	"https://de.wikipedia.org/wiki/University_of_Oxford"	
"Q1143281"	"https://wikidata.org/wiki/Q1143281"	"Rugby School"	"https://wikidata.org/wiki/Q1972829
https://wikidata.org/wiki/Q2418495
https://wikidata.org/wiki/Q269770"	""	""			"Rugby School"	"https://es.wikipedia.org/wiki/Rugby_School"	"Rugby School"	"https://en.wikipedia.org/wiki/Rugby_School"	"Rugby School"	"https://fr.wikipedia.org/wiki/Rugby_School"	"Rugby School"	"https://it.wikipedia.org/wiki/Rugby_School"	"Rugby School"	"https://de.wikipedia.org/wiki/Rugby_School"	
"Q83479"	"https://wikidata.org/wiki/Q83479"	"History of association football"	""	""	""													
"Q2967248"	"https://wikidata.org/wiki/Q2967248"	"Timeline of association football"	"https://wikidata.org/wiki/Q186117"	""	""					"timeline of association football"	"https://en.wikipedia.org/wiki/Timeline_of_association_football"	"chronologie du football"	"https://fr.wikipedia.org/wiki/Chronologie_du_football"					
