line	lid	adib	headword	normalized	aftercomma
89631		0	OKELA-NAHI
89632		0	OKELARAKO
89633		0	OKELARA SALDU, KENDU
89634		1	OKELA-SALDA
89635		1	OKELA-SALTZAILE
89636		1	OKELA-TATO
89637		0	okelabidaso
89638		0	okeladun
89639		0	okelagile
89640		0	okelagintza
89641		0	okelaka
89642		1	okelaki
89643		0	okelames
89644		0	okelategi
89645		1	okelatu
89646		0	okelazale
89647		0	okeleta
89648		0	okelia
89649		0	okellu
89650		0	okendu
89651		0	okenguri
89652		242	oker
89653		1	HAIN OKER ERE
89654		3	BEGI OKERREKIN
89655		2	OKER-ADITU
89656		1	OKER-ADITZE
89657		1	OKER-ANTZEAN, OKER-ANTXEAN
89658		4	OKER ARI IZAN
89659		0	OKER-EGILE, OKER-EGITE
89660		15	OKER EGIN
89661		1	OKER-EGIN-BEHAR
89662		1	OKER-EGIN-NAHI
89663		14	OKER EGON
89664		2	OKER-ESAN
89665		11	OKER IBILI
89666		1	OKER-IBILI
89667		1	OKER-IKUSTE
89668		1	OKER-IRTEERA
89669		1	OKER-IRTETE
89670		1	OKER PENTSATU
89671		29	OKERRAGO
89672		2	OKERRAGOKO
89673		1	OKERRAGORA EMAN
89674		2	OKERREAN
89675		1	OKERREAN ARI IZAN
89676		23	OKERREKO
89677		2	OKERREKOA EGIN
89678		1	OKERREKOZ
89679		18	OKERREN
89680		3	OKERRENEAN
89681		1	OKERRENEAN JARRI
89682		3	OKERRENEAN PASA
89683		1	OKERRENEKO
89684		1	OKERRENERA JO
89685		2	OKERRENERA JO ETA ERE
89686		1	OKERREN-OKERRENA
89687		1	OKERREN-OKERRENEAN
89688		0	OKERRERA
89689		1	OKERRERA ETORRI
89690		0	OKERRERA EZKERO
89691		0	OKERRERA JO
89692		1	OKERRERA JOAN
89693		3	OKERRETARA
89694		2	OKERRETIK ETORRI
89695		1	OKERRETIK OKERRAGORA
89696		1	OKERRETIK OKERRERA
89697		2	OKERREZ
89698		2	OKERRIK
89699		0	OKER-SAKELA
89700		1	OKER-SARI
89701		1	OKER-USTE
89702		1	OKER USTEAN
89703		1	OKER-ZUZENTZAILE
89704		0	okerarazi
89705		16	okerbide
89706		0	okerbidego
89707		3	okerbideratu
89708		1	okerburu
89709		1	okerdun
89710		0	okerdura
89711		1	okergarri
89712		2	okergile
89713		1	okergin
89714		1	okergite
89715		0	okergune
89716		0	okeria
89717		9	okerka
89718		0	OKERKA ETA MOKERKA
89719		0	okerkara
89720		1	okerkatu
89721		2	okerkera
89722		25	okerkeria
89723		1	okerkeriagin, okerreriagin
89724		1	okerkeriatxo, okerreriatxo
89725		1	okerki
89726		1	okerkide
89727		0	okerkiro
89728		1	okerkizun
89729		0	okerkuntza
89730		1	okerleku
89731		2	okermin
89732		1	okerralde
89733		1	okerraldi
89734		4	okerrarazi
89735		0	okerrarazle
89736		0	okerrera
89737		6	okerreratu
89738		0	okerreria
89739		12	okerrune
89740		0	okerruste
89741		1	okerrusteratu
89742		7	okertasun
89743		1	okerto
89744		1	OKERTO ESAN
89745		2	okertsu
89746		96	okertu
89747		2	OKER-OKER EGIN
89748		1	OKERTU ERAGIN
89749		0	okertzaile
89750		1	ZUZEN-OKERTZAILE
89751		0	okertzar
89752		4	okertze
89753		0	okerune
89754		0	okerxka
89755		0	oketa
89756		0	oketsa
89757		2	1 oki
89758		0	2 oki
89759		2	1 hoki
89760		9	okil
89761		0	MENDI-OKIL
89762		0	OKILARENAK
89763		2	OKIL BELTZ
89764		0	OKIL BERDE
89765		0	OKIL ERREGE
89766		0	OKIL GORRI
89767		0	OKIL TXIKI
89768		0	2 okil
89769		0	3 okil
89770		0	okil
89771		0	okilabiloba
89772		0	okilabiraso
89773		1	okilamaso
89774		1	okilaso
89775		3	okildu
89776		0	okile
89777		0	okilkeria
89778		1	okilkume
89779		0	okiltasun
89780		20	okin
89781		1	OKIN-ARDURADUN
89782		0	OKINETIK JAN
89783		1	OKIN-NAGUSI
89784		0	hokin
89785		6	okinburu
89786		0	okindari
89787		3	okindegi
89788		0	okingo
89789		0	okinkeria
89790		1	okintsa
89791		4	okintza
89792		18	okitu
89793		1	oklixe
89794		0	oko
89795		0	oko
89796		0	okoilu
89797		0	okondo
89798		0	okondo
89799		0	okopatu
89800		0	okor
89801		1	okore
89802		0	okorroa
89803		0	okorroatu
89804		0	okotx, okotz
89805		1	okre
89806		5	oktaba, otaba
89807		1	oktobre, oktubre
89808		0	oktubre
89809		0	okuilu
89810		1	okulista
89811		0	okullu
89812		1	okultatu
89813		1	okultista
89814		3	okuntza
89815		0	OKUNTZA-BELAR
89816		1	OKUNTZA-LUR
89817		1	2 okuntza
89818		2	okuntzatu
89819		1	okupamendu
89820		31	okupatu
89821		10	okupazio
89822		1	okupu
89823		1	okurrentzia
89824		2	okzidental
89825		9	okzidente
89826		0	okzioso
89827		1	okzitano
89828		53	ola
89829		0	OLA-HARRI
89830		0	OLA-ATORRA
89831		0	OLA-BARREIA
89832		2	OLA-EKINTZA
89833		1	OLA-FERRETA
89834		1	OLA-IJELE
89835		3	OLA-ILTZE
89836		1	OLA-JABE
89837		1	OLA-LANGILE
89838		1	OLA-MUTIL
89839		1	OLA-NAGUSI
89840		2	OLAPE
89841		0	OLA-SARI
89842		9	2 ola
89843		4	3 ola
89844		1	4 ola
89845		44	hola
89846		1	EDO HOLA
89847		6	ETA HOLAKO
89848		8	ETA HOLAKOAK
89849		0	HOLA-HALAKO
89850		1	HOLA EDO HALA
89851		2	HOLA ERE
89852		1	HOLA ETA GUZTI ERE
89853		6	HOLA ETA HOLA
89854		77	HOLAKO, OLAO
89855		3	HOLAKO BATEAN
89856		13	HOLAKOETAN
89857		5	HOLAKOTAN
89858		13	HOLAKOXE, OLANGOXE
89859		1	HOLA MODUZKO
89860		11	HOLA-HOLA, HOL-HOLA
89861		5	HOLA-HOLAKO
89862		0	HOLA-HOR!
89863		19	2 hola
89864		0	ola alde
89865		1	olabahe
89866		3	1 olabe
89867		0	2 olabe
89868		0	olaberrata
89869		9	olabior
89870		1	olada
89871		0	olada
89872		1	olagaitz
89873		3	olagara
89874		0	olagaragarri
89875		1	olagaratu
89876		1	olagaratze
89877		0	olagari
89878		0	olagarona
89879		0	1 olagarri
89880		4	olagarro
89881		1	OLAGARRO-BESO
89882		0	OLAGARRO-ERRO
89883		0	olagarru
89884		5	olagin
89885		2	olagintza
89886		17	olagizon
89887		0	olaiarona
89888		1	olahin
89889		1	holain
89890		1	HOLAINGO
89891		6	olajaun
89892		0	olakan
89893		0	olakara
89894		0	1 olakatu
89895		0	2 olakatu
89896		5	holakatu
89897		1	holakatze
89898		0	olakintza
89899		0	1 olakizun
89900		0	2 olakizun
89901		0	holakokeria
89902		1	holakotsu
89903		2	holakotu
89904		1	holakotxo
89905		2	holakoz
89906		6	olalde
89907		0	olamai
89908		0	olan
89909		0	olana
89910		0	olanazko
89911		2	olanda
89912		5	holandar
89913		9	holandes
89914		1	olandi
89915		0	olandre
89916		0	olandriko
89917		0	olandu
89918		2	olanik
89919		0	olantxa
89920		0	olantxe
89921		0	Olantz-gau
89922		0	olao
89923		0	olarazi
89924		0	olari
89925		0	1 olarotz
89926		0	olarozgo
89927		0	olarri
89928		0	olas
89929		0	olasi
89930		5	olasta
89931		2	OLASTA-MENDI
89932		1	OLASTA-MENDIPE
89933		0	2 olasta
89934		0	olastaldi
89935		1	olastatzaile
89936		11	olata
89937		0	holatan
89938		0	olatasun
89939		0	holataxe
89940		0	olategi
89941		0	olatoki
89942		0	olatsu
89943		9	holatsu
89944		7	HOLATSUKO
89945		2	1 olatu
89946		27	olatu
89947		0	OLATU BIZI
89948		3	OLATUPEAN
89949		1	3 olatu
89950		0	4 olatu
89951		0	5 olatu
89952		1	olatutxo
89953		1	olatutzar
89954		0	holatx
89955		0	olatxa
89956		0	olatxa
89957		0	olatxo
89958		0	olatxo
89959		0	1 olatzaile
89960		0	2 olatzaile
89961		0	olatze
89962		0	olau
89963		29	holaxe
89964		1	HOLAXE DA
89965		1	HOLAXEKO
89966		3	holaxerik
89967		0	holaxetto
89968		1	holaxettorik
89969		0	1 olaxka
89970		0	2 olaxka
89971		0	holaxko
89972		4	holaz
89973		0	olazale
89974		0	1 olazi
89975		0	2 olazi
89976		0	olazi
89977		0	olazika
89978		0	olazorrotz
89979		0	olbeia
89980		0	oldakor
89981		49	oldar
89982		1	OLDAR BATEAN
89983		1	OLDAR EGIN
89984		1	OLDAR ETA OLDAR
89985		3	OLDAR GAITZEAN
89986		8	OLDARREAN
89987		4	OLDARREZ
89988		0	2 oldar
89989		0	oldardura
89990		2	oldargi
89991		0	oldargi
89992		1	oldargune
89993		7	oldarka
89994		1	oldarkari
89995		0	oldarkeria
89996		0	oldarki
89997		3	oldarkoi
89998		1	oldarkoitasun
89999		3	oldarkor
90000		0	oldarkunde
90001		3	oldarmendu
90002		2	oldarraldi
90003		0	oldarri
90004		0	OLDARRIA EGIN
90005		0	oldarritu
90006		0	oldartoki
90007		4	oldartsu
90008		58	oldartu
90009		0	oldartza
90010		1	oldartzaile
90011		5	oldartzarre
90012		4	oldartze
90013		0	oldasatu
90014		35	olde
90015		1	JAKINAREN OLDEZ
90016		1	OLDEAN
90017		5	OLDE GABE
90018		1	OLDE GABEKO
90019		0	OLDE GABEZ
90020		0	OLDE GAITZEAN
90021		0	OLDEKO
90022		2	OLDE-MOLDE
90023		1	OLDE ONEAN
90024		3	OLDERA
90025		0	OLDERAKO
90026		3	OLDETARA
90027		0	OLDETIKAKO
90028		31	OLDEZ
90029		4	OLDEZ ETA MOLDEZ, MOLDEZ ETA OLDEZ
90030		5	OLDEZKO
90031		0	2 olde
90032		0	oldei
90033		1	1 oldeki
90034		0	2 oldeki
90035		0	oldestali
90036		1	oldetsu
90037		0	oldoskun
90038		1	oldozbehar
90039		1	oldozkai
90040		1	oldozkari
90041		0	oldozkera
90042		0	OLDOZKERAN
90043		1	oldozketa
90044		1	OLDOZKETAN
90045		6	oldozkor
90046		16	oldozkun
90047		2	OLDOZKUN-OLERTI
90048		7	oldozmen
90049		1	oldozmenzale
90050		8	oldozpen
90051		0	oldozpide
90052		1	oldozte
90053		19	oldoztu
90054		1	OLDOZTEAREN OLDOZTEZ
90055		1	OLDOZTUAREN OLDOZTUZ
90056		2	oldoztun
90057		0	oldratu
90058		0	oldu
90059		0	oldura
90060		2	ole
90061		0	ole
90062		0	oleadro, oleadura
90063		0	olebe
90064		2	1 oleki
90065		0	2 oleki
90066		12	Olentzero
90067		0	OLENTZERO-AFARI
90068		1	OLENTZERO-EGUN
90069		0	OLENTZERO-ENBOR
90070		1	OLENTZERO-GAU
90071		0	OLENTZERO-MOKOR
90072		0	OLENTZERO-MOZKOR
90073		0	oleo
90074		21	olerkari
90075		1	olerkaritasun
90076		4	olerkaritza
90077		27	olerki
90078		5	OLERKI-BILDUMA
90079		2	OLERKI-EGILE
90080		1	OLERKIETARA
90081		5	OLERKI-GAI
90082		1	OLERKIGINEN
90083		3	OLERKI-IDAZTI
90084		4	OLERKI-LIBURU
90085		3	OLERKI-SORTA
90086		2	OLERKIZKO
90087		1	olerkitasun
90088		1	olerkitsu
90089		6	olerkitxo
90090		2	olerkitza
90091		1	olerkizale
90092		10	olermen
90093		1	olermin
90094		15	olerti
90095		0	GIZARTE-OLERTI
90096		3	olertigintza
90097		3	olertikera
90098		3	olertiketa
90099		4	olertitza
90100		1	olertizale
90101		1	olertizti
90102		1	olertsu
90103		2	olertzale
90104		1	olertzalearazi
90105		11	oles
90106		21	OLES EGIN
90107		0	olesgin
90108		0	olesi
90109		3	oleska
90110		3	oleskari
90111		1	oleski
90112		23	holetan
90113		0	olezkila
90114		0	oleztatu
90115		0	olga
90116		0	olga
90117		1	olgagarri
90118		1	olgaldi
90119		7	olgantza
90120		4	OLGANTZAN
90121		20	olgatu
90122		1	olgazale
90123		0	holgazaneria
90124		11	olgeta
90125		2	OLGETAKO
90126		23	OLGETAN
90127		5	OLGETAN-BENETAN
90128		1	OLGETAZKO
90129		1	olgetaki
90130		1	olgetari
90131		8	olgura
90132		19	oliadura
90133		6	oliaran
90134		1	oliarazi
90135		0	oliat
90136		9	oliatu
90137		4	oliatze
90138		15	oliazio
90139		11	oliba
90140		1	OLIBA-OLIO
90141		0	oliba
90142		5	olibadi
90143		4	olibadiketa
90144		2	olibaki
90145		0	oliba-ondo
90146		1	olibategi
90147		0	olibatze
90148		2	olibera
90149		21	olibo
90150		3	OLIBO-HOSTO
90151		0	olibo
90152		0	olibodi
90153		9	olibondo
90154		0	olidi
90155		0	oliera
90156		0	oligarkia
90157		0	oligo
90158		1	olinpiar
90159		38	olio
90160		0	OLIO-ABAR
90161		1	OLIOAK EMAN
90162		1	OLIO-ALE
90163		2	OLIO-ARBOLA
90164		2	OLIO-ARGI
90165		3	OLIO-AZA
90166		1	OLIO-BELAR
90167		1	OLIO-BILTZAILE
90168		0	OLIO-BREBA
90169		1	OLIO DONE
90170		0	OLIO-EDALE
90171		1	OLIO-EGUN
90172		0	OLIO-EIHERA
90173		0	OLIO-EMAILE
90174		1	OLIO-IGURTZI
90175		1	OLIO-IZARTU
90176		0	OLIO-JARRA
90177		0	OLIO-KATILU
90178		0	OLIO-KOLORE
90179		1	OLIO-LOHIDUN
90180		0	OLIO-MINAGRE
90181		0	OLIO-MIXAR
90182		0	OLIO-HONDAKIN
90183		1	OLIOPEAN
90184		1	OLIO-PINTURA, OLEO-PINTURA
90185		7	OLIO SAINDU
90186		0	OLIO-SALDA
90187		0	OLIO-SALTSA
90188		0	OLIO-SALTZAILE
90189		5	OLIO-TXARRO
90190		1	OLIO-URTE
90191		0	OLIO ZIATU
90192		3	OLIOZKO
90193		1	OLIOZKO SAKRAMENTU
90194		0	OLIO-ZOPA
90195		0	OLIO-ZUKU
90196		0	olioa
90197		0	olio-aran
90198		2	oliodi
90199		1	oliodun
90200		0	oliodura
90201		0	oliogai
90202		1	oliogin
90203		0	OLIOGINEN
90204		0	oliogindegi
90205		0	oliogintza
90206		0	oliokara
90207		0	olioki
90208		0	oliokin
90209		1	oliokoi
90210		9	oliondo
90211		5	oliontzi
90212		0	oliotegi
90213		0	oliotoki
90214		0	oliotsu
90215		1	oliotze
90216		1	oliozale
90217		3	olioztatu
90218		0	olioztatze
90219		1	olioztu
90220		1	oliri
90221		0	olitz
90222		0	olkada, olkai, olki
90223		0	olla
90224		7	holla
90225		0	olla-garan
90226		0	OR OILLAKA, TXAKUR OLLAKA
90227		0	2 ollaka
90228		0	ollakara
90229		0	ollaor
90230		0	hollaska
90231		0	hollats
90232		0	1 hollatu
90233		0	ollerea
90234		10	holli
90235		0	holli-aire
90236		0	1 ollin
90237		0	2 ollin
90238		0	3 ollin
90239		0	hollitarzun
90240		0	hollitu
90241		1	hollizi
90242		0	ollolo
90243		0	olmeta
90244		28	olo
90245		0	OLO-AGOR
90246		0	OLO-HAZI
90247		1	OLO GAIZTO
90248		0	OLO-IRIN
90249		0	OLOZKO
90250		1	2 olo
90251		0	3 olo
90252		0	oloaga
90253		0	olodun
90254		0	ologarro
90255		0	oloinpe
90256		0	oloka
90257		0	olokatu
90258		6	holokausto
90259		0	olomolo
90260		0	olorru
90261		0	oloto
90262		0	olotsu
90263		0	olotto
90264		0	1 olotza
90265		0	2 olotza
90266		1	3 olotza
90267		0	oloza
90268		0	oloztatu
90269		4	1 holtz
90270		2	holtz
90271		7	HOLTZ GORRI
90272		1	3 holtz
90273		0	oltza
90274		0	oltza
90275		0	oltzadar
90276		0	holtzadura
90277		0	holtzaje
90278		0	oltzar
90279		0	oltzirau
90280		0	olu
90281		0	oluts
90282		0	olutxa
90283		0	olutxatu
90284		0	olxa
90285		0	olzaldar
90286		0	olzola, olzubi
90287		12	omaia
90288		4	omane
90289		0	omanetu
90290		0	omanoro
90291		0	omartu
90292		0	ome
90293		3	homedarmes
90294		2	omeleta
90295		0	homelia
90296		90	omen
90297		1	OMEN-AGUR
90298		1	OMEN-AMEN
90299		0	OMEN EGIN
90300		2	OMENEAN
90301		11	OMENEZ
90302		1	OMEN-JAI
90303		6	omenaia, omenaje
90304		10	omenaldi
90305		2	omenaldu
90306		0	1 omenari
90307		0	2 omenari
90308		0	omenariak
90309		1	omenatu
90310		0	omenbera
90311		0	omendagabe
90312		0	omendagabetu
90313		0	omendari
90314		1	omendatu
90315		0	omende
90316		1	omendi
90317		7	omendu
90318		0	omendun
90319		0	omeneratu
90320		0	omeneztu
90321		0	omengabe
90322		0	omengabetu
90323		6	omengarri
90324		2	OMENGARRIZKO
90325		1	omengarritu
90326		5	omenka
90327		0	OMEN-OMENKA
90328		2	omenti
90329		0	omentiro
90330		4	omentsu
90331		0	omentsuki
90332		0	2 omentx
90333		0	omertar
90334		1	ometitu
90335		9	Omiasaindu
90336		0	OMIASAINDU-LORE
90337		1	omiasaindukari
90338		2	homilia
90339		7	omisio
90340		1	homizida
90341		0	homizidio
90342		6	omnipotente
90343		0	omoina
90344		1	homomorfismo
90345		0	omon
90346		5	omonier
90347		0	omore
90348		5	homosexualkeria
90349		369	on
90350		8	ONA BAINO HOBE
90351		10	ONAGATIK
90352		9	ONAGO
90353		0	ONAK EGIN
90354		2	ONAK EMAN
90355		1	ON-ALDERA
90356		2	ON HANDIKO
90357		1	ON-ANTZEKO
90358		1	ON-ARAU
90359		0	ONAREN ONA
90360		1	ONAREN ONEZ
90361		2	ONARENTZAT
90362		7	ON BEHARREZ, ON BEHARREAN
90363		0	ON-BEREIZKUNTZA
90364		0	ON DAKIOLA, ON DAKIZULA
90365		1	ON DEN ADINA
90366		4	ON DEN BEZALA, ON DEN GISA
90367		1	ON DIRUDIEN MODUAN
90368		50	ONEAN
90369		2	ONEAN EGON, IZAN, BIZI
90370		10	ON EDUKI
90371		2	ON-EGILE
90372		113	ON EGIN
90373		4	ON-EGINTZA, ON-EGINTASUN
90374		0	ON-EGITE
90375		2	ON-EGOKI
90376		8	ONEKO(TZ)
90377		4	ONEKO ALDE, ESKUALDE
90378		1	ONEKO ALDERA HARTU, ONEKO PARTERA HARTU
90379		20	ONENEAN
90380		0	ONENEAN PASATUTAKOA
90381		0	ONENERA
90382		0	ONENEZ
90383		1	ONENIK ONENEAN
90384		6	ONEN ONENA
90385		2	ONEN ONENEAN
90386		2	ONENTXOENA
90387		0	ONERA
90388		9	ONERA(T) HARTU
90389		18	ONERA BIHURTU, ITZULI, ALDATU, EGIN
90390		9	ONERA EGIN, EMAN
90391		0	ONERA EMAN
90392		7	ONERA ETORRI, EKARRI, ERAKARRI, ITZULI
90393		2	ONERA EZARRI, ADITU
90394		1	ON-ERAGILE
90395		46	ONERAKO
90396		2	ONERAKO EGON
90397		2	ONERANTZ EGIN, JOAN
90398		2	ONERATEKO ALDEA, ESKUALDEA, URRATSA IZAN, EDUKI
90399		1	ON ESKER
90400		5	ONETAKO, ONETAKOTZ, ONETAKOTZAT
90401		3	ONETAKO HARTU
90402		22	ONETAN
90403		1	ONETAN IZAN, JARRI
90404		1	ONETARAKO
90405		1	ONETARIK ATERA
90406		1	ONETATIK AT
90407		5	ONETATIK ATERA
90408		7	ONETIK ATERA, IRTEN
90409		1	ONETIK GAITZERA MINTZATU
90410		2	ON ETORRI
90411		47	ONEZ
90412		1	ONEZ AIPATU
90413		9	ONEZKO
90414		6	ONEZKOAK EGIN, NAHI, IZAN
90415		3	ONEZKO DAMU
90416		1	ONEZ ON
90417		21	ONEZ ONEAN
90418		2	ONEZ ONETARA, ONEZ ONERA
90419		0	ON-GAITZ
90420		0	ON-GAIZTO
90421		1	ON-GOSE, HUN GOSE
90422		0	ON-GOSETU
90423		1	ON-GRINA
90424		2	ON GUZTIZKO
90425		21	ONIK
90426		1	ONIK EZA
90427		2	ONIK ONEAN
90428		8	ONIK ONENEAN
90429		2	ON-INDAR
90430		9	ON-IRUDI, ON-IDURI
90431		2	ON-IRUDIAN
90432		1	ONIRUDI-NAHI
90433		1	ON-ITXURA EGIN
90434		3	ON-ITXURA(Z)KO
90435		2	ON-ITXURETAN
90436		98	ON IZAN
90437		14	ON-IZATE
90438		1	ON NAHIEZ
90439		1	ON-ONDO
90440		0	ON ONEAN
90441		2	ON-ONIK
90442		1	ON OSO
90443		0	ON-OSOAN EGON
90444		1	ON OSOKO
90445		1	ON-PILATZE
90446		2	ON PUSKA
90447		6	ONTZAT HARTU
90448		10	ONTZAT EDUKI
90449		11	ONTZAT EMAN
90450		4	ONTZAT ERAMAN, EROAN
90451		1	ONTZAT EROATE
90452		1	ONTZAT ERREZIBITU
90453		1	ONTZAT IGARO
90454		1	ONTZAT IRITZI, ETSI, JUZGATU, IDURI
90455		3	ONTZAT IZAN
90456		1	ONTZAT JO
90457		5	ON-USTE
90458		4	ON USTEAN, ON USTEZ
90459		2	ON USTEKO
90460		6	ON HUTS
90461		3	ON ZORI
90462		6	2 on
90463		2	ona
90464		94	hona
90465		0	EZ DA HARATIK EZ HUNATIK
90466		1	HONA HAN
90467		2	HONA-HARA
90468		2	HONA ARTE
90469		1	HONA ARTINO
90470		1	HONA BERTAN
90471		31	HONA HEMEN
90472		1	HONA ETA HARA
90473		2	HONA ETA HORRA
90474		1	HONAGO
90475		26	HONAINO
90476		11	HONAINOKO
90477		10	HONAINOKOAN
90478		1	HONAINOXE
90479		19	HONAKO
90480		5	HONAKOAN
90481		38	HONANTZ, HONUNTZ
90482		2	HONANTZAINO
90483		1	HONANTZ ALDERA
90484		1	HONANTZ-HARANZKA
90485		0	HONANTZATXOAGO
90486		1	HONANTZAXEAGO
90487		4	HONANTZEAN
90488		22	HONANZKO
90489		6	HONANZKOAN
90490		6	HONANZTIK
90491		0	HONA HONAT
90492		1	HONA HOR
90493		2	HONA-HORRA
90494		0	HONATEN, HUNATEN
90495		1	HONATXE
90496		1	HONATXEAGO
90497		1	HONATXOAGO
90498		10	HONAXE
90499		0	HONAXERAINO
90500		0	HONAXETTO
90501		1	HONERIK
90502		5	HONIK
90503		0	honaegitu
90504		0	honagotu
90505		0	1 onai
90506		0	onai
90507		15	honaindi
90508		1	honaindiratu
90509		0	honainotu
90510		1	honaka
90511		63	honako
90512		2	HONAKO BATEAN
90513		3	HONAKO EDO HALAKO
90514		1	HONAKO EDO HARAKO
90515		1	HONAKO HEMEN
90516		1	HONAKO ETA HALAKO
90517		0	HONAKO HONETAN
90518		4	HONAKOXE
90519		2	onaldi
90520		16	honan
90521		1	ETA HONAN
90522		1	HONAN ETA GUZTI ERE
90523		5	HONANGO
90524		5	HONANTXE
90525		1	onantza
90526		2	honantzaldi
90527		0	Onantzaro
90528		0	onantzatu
90529		0	honantzatu
90530		0	onara
90531		0	honara
90532		3	onarazi
90533		3	onargarri
90534		0	onarkizun
90535		1	onarmen
90536		1	onaro
90537		4	onarrarazi
90538		0	onarti
90539		0	onartsu
90540		12	onartu
90541		1	EZIN ONARTUZKO
90542		2	ONARTZEKO
90543		2	onartze
90544		17	onasun
90545		0	onasundun
90546		0	onasunkoi
90547		1	onasuntsu
90548		0	honataldi
90549		0	honatu
90550		17	honatu
90551		6	honatx
90552		2	honatze
90553		5	onaurki
90554		1	honaxeagotu
90555		0	onbae
90556		0	honbat
90557		13	onbehar
90558		0	onbeharki
90559		0	onbehartasun
90560		1	onbehartu
90561		0	onbegi
90562		0	onbegira
90563		9	onbera
90564		1	onberatasun
90565		1	onberatu
90566		0	onberretu
90567		0	onberri
90568		2	onbete
90569		0	onbidari
90570		3	onbidatu
90571		19	onbide
90572		2	ONBIDE(Z)KO
90573		1	ONBIDEZ
90574		4	onbideratu
90575		1	onbideratze
90576		3	onbidetsu
90577		2	onbidetu
90578		1	onbidezale
90579		3	onbihurtu
90580		0	onbor
90581		0	onbore
90582		1	onbriar
90583		1	1 onda
90584		1	2 onda
90585		0	honda-
90586		7	hondabide
90587		5	ondade
90588		1	ondadore
90589		0	ondaera
90590		0	hondaezin
90591		16	hondagarri
90592		0	hondagin
90593		0	ondagiñ
90594		0	ondagora
90595		0	ondailara
90596		0	ondaitzur
90597		1	ondajo
90598		0	ONDAJO-AHAL
90599		0	ondajode
90600		0	ondajoezgarri
90601		0	ondajogarri
90602		0	ondakai
90603		0	ondakar
90604		0	ondakarrera
90605		0	ondakarri
90606		1	ondakartegi
90607		0	ondakartzaile
90608		0	hondakeria
90609		0	hondaki
90610		35	hondakin
90611		0	hondakindu
90612		0	ondakingetu
90613		0	hondakintsu
90614		1	hondakintxo
90615		0	ondakito
90616		0	hondakizun
90617		2	ondalan
90618		2	ONDALAN(A) EGIN
90619		1	hondalari
90620		3	hondale
90621		1	hondaleze
90622		0	ondalundu
90623		0	hondalza
90624		17	hondamen
90625		1	HONDAMEN-BIDE
90626		35	hondamendi
90627		1	HONDAMENDIAN
90628		3	hondamendiratu
90629		1	1 hondamendu
90630		2	hondamengarri
90631		6	ondamu
90632		1	ONDAMUA IZAN
90633		1	ONDAMUAN JARRI
90634		5	ONDAMUZ
90635		1	ondamuti
90636		1	ondamutsu
90637		0	ondamutu
90638		2	ondape
90639		5	hondapen
90640		0	ondapetu
90641		76	hondar
90642		5	HONDAR-ALE
90643		1	HONDAR-ANOETA
90644		1	HONDAR-AÑO
90645		0	HONDAR-BAHE, ONDARBE
90646		0	HONDAR-ESTALI
90647		1	HONDAR-ITSASO
90648		1	HONDAR-IZPI
90649		1	HONDAR-KOLORE
90650		1	HONDAR-LAINO
90651		4	HONDAR-LUR
90652		1	HONDAR-MAHAI
90653		1	HONDAR-MENDI
90654		1	HONDAR-META
90655		5	HONDAR-MONDAR
90656		1	HONDAR-MORDO
90657		1	HONDAR-MUINO
90658		0	HONDAR-PIKOR
90659		3	HONDAR-PILA
90660		1	HONDAR-PURRUSKA
90661		2	HONDARREZKO
90662		0	HONDAR-HUSTU
90663		2	HONDAR ZABAL
90664		0	HONDAR-ZALE
90665		1	HONDDAR
90666		88	hondar
90667		1	HONDAR-ALDE
90668		1	HONDARRAREN HONDARREAN
90669		8	HONDARREAN, UNDARREAN
90670		4	HONDARREKO
90671		1	HONDARREKOTZ
90672		4	HONDARRERAT
90673		4	HONDARRIK
90674		2	HONDARRIK HONDARRENEAN
90675		1	HONDAR JO
90676		3	HONDARTSU
90677		5	hondarazi
90678		1	hondardi
90679		6	ondare
90680		12	hondargabe
90681		0	hondargetu
90682		0	ondari
90683		0	ondariela
90684		1	hondarketari
90685		0	hondarki
90686		7	hondarkin
90687		1	hondarkinketari
90688		1	hondarleze
90689		2	hondarpe
90690		0	hondarpeko
90691		0	hondarpen
90692		1	hondarpetu
90693		0	hondarragin
90694		0	ondarraldi
90695		3	hondarraldi
90696		0	hondarrazpiko
90697		0	hondarreratu
90698		1	hondarreria
90699		0	hondarreta
90700		0	hondarreztatu
90701		0	hondarreztu
90702		0	hondarrizpe
90703		0	ondarrota
90704		0	ondarrubi
90705		2	hondarsare, hondasare
90706		0	ondartetu
90707		3	1 hondartsu
90708		0	2 hondartsu
90709		2	ondartu
90710		6	1 hondartu
90711		1	2 hondartu
90712		0	hondartxo
90713		13	hondartza
90714		1	HONDARTZA-ALDE, ONDARTZALDE
90715		1	HONDARTZA-BURU
90716		0	ondartze
90717		0	ondartze
90718		1	hondartze
90719		1	ondartzegabe
90720		0	ondar-ziraun
90721		0	hondasare
90722		0	ondaska
90723		0	ondaskarri
90724		0	1 ondaski
90725		0	2 ondaski
90726		0	ondaskitu
90727		69	ondasun
90728		0	ONDASUN HANDIKO
90729		2	ONDASUN-EGILE
90730		1	ONDASUN-EGINZALE
90731		0	ONDASUNEN ONDASUN
90732		2	ONDASUN ERRO, ONDASUN ERROTU
90733		1	ONDASUNEZKO
90734		2	ONDASUN-GOSE
90735		3	ONDASUN-NAHI, ONDASUN-GURA
90736		0	ONDASUN UGARIZKO
